Ver1.3	62461399	StartFile	10/13/2020	12:34:48 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\101320\SoundData.txt	62461399
62783719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	62783719
62783921	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	62783921
62850024	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62850024
62854103	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62854103
62854305	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62854305
62869743	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62869743
62872819	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62872819
62873023	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62873023
62888257	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62888257
62891131	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62891131
62891334	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62891334
62906840	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62906840
62907045	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62907045
62909513	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62909513
62909715	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62909715
62922212	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62922212
62922430	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62922430
62924886	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62924886
62925088	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62925088
62938322	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62938322
62938526	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62938526
62940930	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62940930
62941134	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62941134
62953829	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62953829
62954031	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62954031
62956436	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62956436
62956641	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62956641
62970472	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62970472
62970677	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62970677
62972878	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62972878
62973081	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62973081
62987784	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	62987784
62987990	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	62987990
62990658	Triggered	4,42,43,44,45,46,	 NoSound	40	2	62990658
62990860	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	62990860
63013249	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	63013249
