Ver1.2	436161202	StartFile	1/30/2020	12:32:55 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\013020\SoundData.txt	436161202
436486025	Triggered	5	 Modulated Tone	25	2	436486025
436490037	Triggered	2	 NoSound	50	2	436490037
436506812	Triggered	5	 Modulated Tone	25	2	436506812
436510492	Triggered	8	 NoSound	50	2	436510492
436520048	Triggered	5	 Modulated Tone	25	2	436520048
436523927	Triggered	2	 NoSound	50	2	436523927
436538428	Triggered	5	 Modulated Tone	25	2	436538428
436541972	Triggered	8	 NoSound	50	2	436541972
436548797	Triggered	5	 Modulated Tone	25	2	436548797
436552466	Triggered	2	 NoSound	50	2	436552466
436567573	Triggered	5	 Modulated Tone	25	2	436567573
436571116	Triggered	8	 NoSound	50	2	436571116
436577737	Triggered	6	 NoSound	50	2	436577737
436581742	Triggered	5	 Modulated Tone	25	2	436581742
436585824	Triggered	2	 NoSound	50	2	436585824
436600458	Triggered	5	 Modulated Tone	25	2	436600458
436603869	Triggered	8	 NoSound	50	2	436603869
436610417	Triggered	5	 Modulated Tone	25	2	436610417
436614360	Triggered	2	 NoSound	50	2	436614360
436628999	Triggered	5	 Modulated Tone	25	2	436628999
436632474	Triggered	8	 NoSound	50	2	436632474
436638894	Triggered	5	 Modulated Tone	25	2	436638894
436642700	Triggered	2	 NoSound	50	2	436642700
436657538	Triggered	5	 Modulated Tone	25	2	436657538
436661215	Triggered	8	 NoSound	50	2	436661215
436667966	Triggered	5	 Modulated Tone	25	2	436667966
436672311	Triggered	1	 Modulated Tone	25	2	436672311
436676056	Triggered	6	 NoSound	50	2	436676056
436692701	Triggered	1	 Modulated Tone	25	2	436692701
436696440	Triggered	4	 NoSound	50	2	436696440
436703592	Triggered	1	 Modulated Tone	25	2	436703592
436707337	Triggered	6	 NoSound	50	2	436707337
436727320	Triggered	1	 Modulated Tone	25	2	436727320
436731063	Triggered	4	 NoSound	50	2	436731063
436737346	Triggered	1	 Modulated Tone	25	2	436737346
436741023	Triggered	6	 NoSound	50	2	436741023
436756797	Triggered	1	 Modulated Tone	25	2	436756797
436760608	Triggered	4	 NoSound	50	2	436760608
436766356	Triggered	1	 Modulated Tone	25	2	436766356
436770371	Triggered	6	 NoSound	50	2	436770371
436786075	Triggered	1	 Modulated Tone	25	2	436786075
436790217	Triggered	6	 NoSound	50	2	436790217
