Ver1.3	667012511	StartFile	11/18/2020	11:47:29 AM	E:\BehavioralExperiments\Bobo\RawData\111820\SoundData.txt	667012511
669065826	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	669065826
669071770	Triggered	4,42,43,44,45,46,	 NoSound	40	2	669071770
669071971	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	669071971
669084469	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669084469
669084670	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	669084670
669104321	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669104321
669108933	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669108933
669109134	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669109134
669124840	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669124840
669129319	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669129319
669129519	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669129519
669152179	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669152179
669158195	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669158195
669158399	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669158399
669175440	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669175440
669180185	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669180185
669180386	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	669180386
669191281	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669191281
669191483	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	669191483
669196494	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669196494
669196697	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669196697
669208793	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669208793
669208996	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	669208996
669213606	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669213606
669213809	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669213809
669226513	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669226513
669226717	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	669226717
669231258	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669231258
669231459	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	669231459
669238671	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669238671
669238873	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	669238873
669244085	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669244085
669244289	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669244289
669255448	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669255448
669255651	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	669255651
669260395	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669260395
669260597	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	669260597
669274231	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669274231
669274432	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	669274432
669279979	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669279979
669280180	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	669280180
669286595	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669286595
669286796	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	669286796
669308253	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669308253
669313734	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669313734
669313935	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669313935
669411394	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669411394
669416267	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669416267
669416468	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669416468
669433914	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669433914
669438325	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669438325
669438526	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669438526
669453364	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669453364
669457374	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669457374
669457577	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669457577
669471744	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669471744
669471949	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	669471949
669476023	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669476023
669476226	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669476226
669489592	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669489592
669489795	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	669489795
669493948	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669493948
669494150	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669494150
669507305	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669507305
669507508	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	669507508
669511850	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669511850
669512052	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669512052
669525018	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669525018
669525220	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	669525220
669529429	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669529429
669529631	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669529631
669542663	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669542663
669542865	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	669542865
669547877	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669547877
669548079	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669548079
669561451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669561451
669561653	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	669561653
669566325	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669566325
669566538	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	669566538
669581230	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669581230
669581431	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	669581431
669602553	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669602553
669606430	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669606430
669606631	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669606631
669617726	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669617726
669622271	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669622271
669622473	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669622473
669629691	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669629691
669633433	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669633433
669633636	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	669633636
669645331	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669645331
669649677	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669649677
669649878	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	669649878
669661641	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669661641
669661846	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	669661846
669666052	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669666052
669666253	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669666253
669673472	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669673472
669673676	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	669673676
669678282	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669678282
669678483	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669678483
669688845	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669688845
669689047	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	669689047
669693658	Triggered	2,37,38,39,40,41,	 NoSound	40	2	669693658
669693860	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	669693860
669703482	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669703482
669703684	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	669703684
669708027	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669708027
669708228	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669708228
669719062	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669719062
669719266	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	669719266
669724737	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669724737
669724938	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669724938
669737103	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669737103
669737305	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	669737305
669741983	Triggered	8,52,53,54,55,56,	 NoSound	40	2	669741983
669742195	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	669742195
669753747	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	669753747
669753949	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	669753949
669772796	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669772796
669777142	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669777142
669777342	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669777342
669786773	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669786773
669790978	Triggered	4,42,43,44,45,46,	 NoSound	40	2	669790978
669791179	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	669791179
669803082	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669803082
669808221	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669808221
669808422	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669808422
669818047	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669818047
669880343	Triggered	4,42,43,44,45,46,	 NoSound	40	2	669880343
669880546	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	669880546
669896318	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669896318
669896523	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	669896523
669901399	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669901399
669901599	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669901599
669911158	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669911158
669911361	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	669911361
669915776	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669915776
669915977	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669915977
669926397	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669926397
669926601	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	669926601
669931075	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669931075
669931287	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669931287
669940501	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669940501
669940702	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	669940702
669946249	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669946249
669946450	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669946450
669956275	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669956275
669956476	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	669956476
669960886	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669960886
669961087	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669961087
669970380	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669970380
669970581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	669970581
669975391	Triggered	6,47,48,49,50,51,	 NoSound	40	2	669975391
669975591	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	669975591
669985617	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	669985617
669985817	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	669985817
670005270	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670005270
670009680	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670009680
670009881	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670009881
670022114	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670022114
670026592	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670026592
670026792	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	670026792
670034482	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670034482
670039157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670039157
670039358	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	670039358
670047116	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670047116
670052192	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670052192
670052392	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	670052392
670060479	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670060479
670060683	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	670060683
670065158	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670065158
670065372	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670065372
670077992	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670077992
670078195	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	670078195
670085083	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670085083
670085287	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670085287
670097511	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670097511
670097715	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	670097715
670104326	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670104326
670104527	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	670104527
670111747	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670111747
670111950	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	670111950
670116960	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670116960
670117161	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670117161
670130394	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670130394
670130596	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	670130596
670137013	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670137013
670137215	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670137215
670151532	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670151532
670151734	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	670151734
670156865	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670156865
670157067	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	670157067
670187812	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670187812
670188026	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	670188026
670202383	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670202383
670207263	Triggered	4,42,43,44,45,46,	 NoSound	40	2	670207263
670207464	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	670207464
670226579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670226579
670231459	Triggered	4,42,43,44,45,46,	 NoSound	40	2	670231459
670231660	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	670231660
670244025	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670244025
670249112	Triggered	4,42,43,44,45,46,	 NoSound	40	2	670249112
670249313	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	670249313
670259531	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670259531
670264544	Triggered	4,42,43,44,45,46,	 NoSound	40	2	670264544
670264744	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	670264744
670275240	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670275240
670275444	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	670275444
670279852	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670279852
670280054	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670280054
670296297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670296297
670296500	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	670296500
670300905	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670300905
670301107	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670301107
670318017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670318017
670318218	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	670318218
670323298	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670323298
670323499	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670323499
670338738	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670338738
670338941	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	670338941
670345690	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670345690
670345891	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670345891
670363134	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670363134
670363337	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	670363337
670368549	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670368549
670368751	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670368751
670383922	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670383922
670384125	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	670384125
670392612	Triggered	6,47,48,49,50,51,	 NoSound	40	2	670392612
670392813	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	670392813
670410324	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	670410324
670410525	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	670410525
670449768	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670449768
670463863	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670463863
670464064	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	670464064
670475227	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670475227
670480240	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670480240
670480441	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	670480441
670498621	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670498621
670504369	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670504369
670504571	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	670504571
670530905	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670530905
670536052	Triggered	2,37,38,39,40,41,	 NoSound	40	2	670536052
670536254	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	670536254
670693468	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670693468
670693673	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	670693673
670698951	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670698951
670699151	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	670699151
670738446	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670738446
670738649	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	670738649
670762377	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670762377
670762577	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	670762577
670834028	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	670834028
670834231	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	670834231
670839910	Triggered	8,52,53,54,55,56,	 NoSound	40	2	670839910
670840110	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	670840110
671941783	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	671941783
671941985	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	671941985
671949269	Triggered	8,52,53,54,55,56,	 NoSound	40	2	671949269
671949469	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	671949469
671959562	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	671959562
671959765	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	671959765
671964914	Triggered	8,52,53,54,55,56,	 NoSound	40	2	671964914
671965115	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	671965115
671975603	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	671975603
671975805	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	671975805
671982024	Triggered	8,52,53,54,55,56,	 NoSound	40	2	671982024
671982225	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	671982225
671992781	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	671992781
671992982	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	671992982
672009826	Triggered	4,42,43,44,45,46,	 NoSound	40	2	672009826
672010029	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	672010029
672032018	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672032018
672067910	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672067910
672068112	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672068112
672108485	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672108485
672114300	Triggered	4,42,43,44,45,46,	 NoSound	40	2	672114300
672114502	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	672114502
672128737	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672128737
672133349	Triggered	4,42,43,44,45,46,	 NoSound	40	2	672133349
672133551	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	672133551
672148387	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672148387
672148591	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	672148591
672153869	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672153869
672154070	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672154070
672163494	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672163494
672163696	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	672163696
672168507	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672168507
672168708	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672168708
672179802	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672179802
672180006	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	672180006
672184482	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672184482
672184684	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672184684
672197850	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672197850
672198052	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	672198052
672202730	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672202730
672202931	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672202931
672212623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672212623
672212826	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	672212826
672218235	Triggered	6,47,48,49,50,51,	 NoSound	40	2	672218235
672218436	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	672218436
672228129	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	672228129
