Ver1.3	832467033	StartFile	2/19/2021	9:48:44 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\021921\SoundData.txt	832467033
832782918	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	832782918
832783119	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	832783119
832798961	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832798961
832799164	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832799164
832808194	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832808194
832812128	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832812128
832812328	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832812328
832819481	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832819481
832823893	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832823893
832824096	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832824096
832831645	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832831645
832831848	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832831848
832836257	Triggered	4,42,43,44,45,46,	 NoSound	40	2	832836257
832842206	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832842206
832842410	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832842410
832864069	Triggered	4,42,43,44,45,46,	 NoSound	40	2	832864069
832869343	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832869343
832869548	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832869548
832874824	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832874824
832875025	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832875025
832883981	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832883981
832884186	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832884186
832888193	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832888193
832888394	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832888394
832897350	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832897350
832897553	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832897553
832901361	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832901361
832901562	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832901562
832907643	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832907643
832907846	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832907846
832911387	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832911387
832911587	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832911587
832918538	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832918538
832918741	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832918741
832921950	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832921950
832922151	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832922151
832928698	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832928698
832928901	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832928901
832932040	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832932040
832932241	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832932241
832939659	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832939659
832939874	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	832939874
832943137	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832943137
832943337	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832943337
832949351	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832949351
832949555	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	832949555
832952628	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832952628
832952828	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832952828
832959050	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832959050
832959253	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	832959253
832962392	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832962392
832962592	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832962592
832976557	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832976557
832976760	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	832976760
832980165	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832980165
832980378	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832980378
832986582	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832986582
832986785	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	832986785
832989924	Triggered	6,47,48,49,50,51,	 NoSound	40	2	832989924
832990124	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832990124
832997083	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	832997083
832997286	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	832997286
833000284	Triggered	6,47,48,49,50,51,	 NoSound	40	2	833000284
833000485	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833000485
833006769	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	833006769
833006970	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	833006970
833010380	Triggered	6,47,48,49,50,51,	 NoSound	40	2	833010380
833010590	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833010590
833016325	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	833016325
833016526	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	833016526
833028359	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833028359
833031777	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833031777
833031980	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833031980
833041126	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833041126
833044199	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833044199
833044400	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833044400
833053557	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833053557
833063317	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833063317
833063518	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833063518
833072480	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833072480
833072686	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833072686
833075482	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833075482
833075684	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833075684
833084037	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833084037
833084241	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833084241
833086778	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833086778
833086979	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833086979
833096335	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833096335
833096539	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833096539
833099208	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833099208
833099411	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833099411
833106975	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833106975
833107178	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833107178
833109702	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833109702
833109904	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833109904
833117724	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833117724
833117929	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833117929
833120599	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833120599
833120802	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833120802
833129554	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833129554
833129760	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833129760
833132697	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833132697
833132899	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833132899
833142590	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833142590
833142793	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833142793
833145329	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833145329
833145530	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833145530
833153958	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833153958
833154162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833154162
833156893	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833156893
833157094	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833157094
833166584	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833166584
833166790	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	833166790
833169392	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833169392
833169593	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833169593
833178417	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833178417
833178621	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	833178621
833181224	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833181224
833181425	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833181425
833190246	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833190246
833190450	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	833190450
833193120	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833193120
833193322	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833193322
833201275	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833201275
833201489	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	833201489
833204016	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833204016
833204218	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833204218
833212438	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833212438
833212640	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	833212640
833215513	Triggered	2,37,38,39,40,41,	 NoSound	40	2	833215513
833215716	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	833215716
833224870	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	833224870
833225073	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	833225073
