Ver1.3	1106555509	StartFile	11/3/2020	11:26:27 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\110320\SoundData.txt	1106555509
1106604724	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106604724
1106604926	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106604926
1106621836	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106621836
1106622040	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106622040
1106643426	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106643426
1106647836	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106647836
1106648038	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106648038
1106657468	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106657468
1106661939	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106661939
1106662141	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1106662141
1106671499	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106671499
1106671700	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106671700
1106677046	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106677046
1106677260	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1106677260
1106693556	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106693556
1106693756	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106693756
1106714744	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106714744
1106719422	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106719422
1106719623	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1106719623
1106729583	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106729583
1106734795	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106734795
1106734996	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1106734996
1106743887	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106743887
1106748365	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106748365
1106748578	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1106748578
1106756318	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106756318
1106756520	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1106756520
1106762675	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1106762675
1106762879	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1106762879
1106778043	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106778043
1106778243	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1106778243
1106801171	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106801171
1106805053	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106805053
1106805255	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1106805255
1106825098	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106825098
1106828644	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106828644
1106828846	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1106828846
1106865886	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106865886
1106869413	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1106869413
1106869630	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1106869630
1106890134	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106890134
1106890335	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1106890335
1106893210	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1106893210
1106899425	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1106899425
1106899625	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1106899625
1106919344	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106919344
1106924757	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1106924757
1106924959	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	1106924959
1106937323	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1106937323
