Tuesday, November 3, 2020	11:19:19 AM	Game1.txt	1106127437
Cued	Now	1106142557
9	BlinkStart	1106142642
9	BlinkEnd	1106595543
23,5	BlinkStart	1106595637
23,5	BlinkEnd	1106604723
5	0DropFeed	1106604803
23	NoFeedAbort	1106604883
1	BlinkStart	1106614917
1	BlinkEnd	1106615180
1	NoFeedLowProb	1106615260
4,42	BlinkStart	1106615285
4,42	BlinkEnd	1106621836
4	Feed	1106621916
42	Feed	1106621996
1	BlinkStart	1106622096
1	BlinkEnd	1106643426
1	NoFeedLowProb	1106643506
4,42	BlinkStart	1106643532
4,42	BlinkEnd	1106647835
4	Feed	1106647915
42	Feed	1106647996
1	BlinkStart	1106648087
1	BlinkEnd	1106657467
1	NoFeedLowProb	1106657548
4,42	BlinkStart	1106657581
4,42	BlinkEnd	1106661939
4	Feed	1106662019
42	Feed	1106662100
16,1	BlinkStart	1106662191
16,1	BlinkEnd	1106671498
1	0DropFeed	1106671578
16	Feed	1106671659
4,42,6,49	BlinkStart	1106671773
4,42,6,49	BlinkEnd	1106677045
6	Feed	1106677125
49	Feed	1106677205
14,1	BlinkStart	1106677310
14,1	BlinkEnd	1106693555
1	0DropFeed	1106693635
14	NoFeedAbort	1106693715
5	BlinkStart	1106703741
5	BlinkEnd	1106714743
5	NoFeedLowProb	1106714823
2,37	BlinkStart	1106714850
2,37	BlinkEnd	1106719422
2	Feed	1106719502
37	Feed	1106719582
5	BlinkStart	1106719675
5	BlinkEnd	1106729582
5	NoFeedLowProb	1106729662
2,37	BlinkStart	1106729701
2,37	BlinkEnd	1106734795
2	Feed	1106734875
37	Feed	1106734956
5	BlinkStart	1106735047
5	BlinkEnd	1106743886
5	NoFeedLowProb	1106743966
2,37	BlinkStart	1106744001
2,37	BlinkEnd	1106748364
2	Feed	1106748444
37	Feed	1106748524
25,5	BlinkStart	1106748626
25,5	BlinkEnd	1106756318
5	0DropFeed	1106756398
25	Feed	1106756478
2,37,8,55	BlinkStart	1106756579
2,37,8,55	BlinkEnd	1106762675
8	Feed	1106762755
55	Feed	1106762835
23,5	BlinkStart	1106762922
23,5	BlinkEnd	1106778042
5	0DropFeed	1106778122
23	NoFeedAbort	1106778203
1	BlinkStart	1106788219
1	BlinkEnd	1106801170
1	NoFeedLowProb	1106801250
6,51	BlinkStart	1106801273
6,51	BlinkEnd	1106805052
6	Feed	1106805132
51	Feed	1106805212
1	BlinkStart	1106805301
1	BlinkEnd	1106825097
1	NoFeedLowProb	1106825177
6,51	BlinkStart	1106825220
6,51	BlinkEnd	1106828643
6	Feed	1106828724
51	Feed	1106828804
1	BlinkStart	1106828909
1	BlinkEnd	1106865886
1	NoFeedLowProb	1106865966
6,51	BlinkStart	1106865975
6,51	BlinkEnd	1106869413
6	Feed	1106869493
51	Feed	1106869574
16,1	BlinkStart	1106869676
16,1	BlinkEnd	1106890133
1	0DropFeed	1106890213
16	Feed	1106890293
6,51,4	BlinkStart	1106890389
6,51,4	BlinkEnd	1106893210
4	0DropFeed	1106893290
14,1	BlinkStart	1106893388
14,1	BlinkEnd	1106899424
1	0DropFeed	1106899504
14	NoFeedAbort	1106899585
5	BlinkStart	1106909683
