Monday, July 27, 2020	10:38:22 AM	Game1.txt	167644187
Cued	Now	167656592
9	BlinkStart	167656613
9	BlinkEnd	168085800
23,5	BlinkStart	168085887
23,5	BlinkEnd	168110586
5	0DropFeed	168110666
23	NoFeedAbort	168110746
1	BlinkStart	168120763
1	BlinkEnd	168133179
1	NoFeedLowProb	168133259
6,51	BlinkStart	168133274
6,51	BlinkEnd	168142133
6	Feed	168142214
51	Feed	168142294
22,1	BlinkStart	168142385
22,1	BlinkEnd	168158912
1	0DropFeed	168158992
22	Feed	168159072
6,51,4	BlinkStart	168159158
6,51,4	BlinkEnd	168163456
4	0DropFeed	168163536
22,1	BlinkStart	168163624
22,1	BlinkEnd	168171612
1	0DropFeed	168171692
22	Feed	168171772
6,51,4	BlinkStart	168171858
6,51,4	BlinkEnd	168177627
6	Feed	168177707
51	Feed	168177787
22,1	BlinkStart	168177872
22,1	BlinkEnd	168193335
1	0DropFeed	168193415
22	Feed	168193495
6,51,4	BlinkStart	168193582
6,51,4	BlinkEnd	168198080
4	0DropFeed	168198160
22,1	BlinkStart	168198247
22,1	BlinkEnd	168203895
1	0DropFeed	168203975
22	Feed	168204056
6,51,4	BlinkStart	168204148
6,51,4	BlinkEnd	168209257
6	Feed	168209337
51	Feed	168209417
22,1	BlinkStart	168209503
22,1	BlinkEnd	168225085
1	0DropFeed	168225165
22	Feed	168225245
6,51,4	BlinkStart	168225333
6,51,4	BlinkEnd	168229362
6	Feed	168229442
51	Feed	168229522
22,1	BlinkStart	168229609
22,1	BlinkEnd	168244134
1	0DropFeed	168244214
22	Feed	168244294
6,51,4	BlinkStart	168244388
6,51,4	BlinkEnd	168247876
6	Feed	168247956
51	Feed	168248036
22,1	BlinkStart	168248126
22,1	BlinkEnd	168263318
1	0DropFeed	168263398
22	Feed	168263479
6,51,4	BlinkStart	168263572
6,51,4	BlinkEnd	168266994
6	Feed	168267074
51	Feed	168267154
22,1	BlinkStart	168267242
22,1	BlinkEnd	168281165
1	0DropFeed	168281245
22	Feed	168281325
6,51,4	BlinkStart	168281412
6,51,4	BlinkEnd	168285378
6	Feed	168285458
51	Feed	168285538
22,1	BlinkStart	168285625
22,1	BlinkEnd	168300828
1	0DropFeed	168300908
22	Feed	168300988
6,51,4	BlinkStart	168301087
6,51,4	BlinkEnd	168305091
6	Feed	168305172
51	Feed	168305252
22,1	BlinkStart	168305355
22,1	BlinkEnd	168321082
1	0DropFeed	168321162
22	Feed	168321242
6,51,4	BlinkStart	168321359
6,51,4	BlinkEnd	168325359
6	Feed	168325439
51	Feed	168325519
22,1	BlinkStart	168325611
22,1	BlinkEnd	168339314
1	0DropFeed	168339394
22	Feed	168339475
6,51,4	BlinkStart	168339561
6,51,4	BlinkEnd	168343393
6	Feed	168343473
51	Feed	168343554
22,1	BlinkStart	168343654
22,1	BlinkEnd	168357562
1	0DropFeed	168357642
22	Feed	168357722
6,51,4	BlinkStart	168357808
6,51,4	BlinkEnd	168361506
6	Feed	168361586
51	Feed	168361666
22,1	BlinkStart	168361754
22,1	BlinkEnd	168375475
1	0DropFeed	168375555
22	Feed	168375635
6,51,4	BlinkStart	168375781
6,51,4	BlinkEnd	168379352
6	Feed	168379432
51	Feed	168379512
22,1	BlinkStart	168379678
22,1	BlinkEnd	168392921
1	0DropFeed	168393001
22	Feed	168393081
6,51,4	BlinkStart	168393252
6,51,4	BlinkEnd	168396742
6	Feed	168396822
51	Feed	168396902
21,1	BlinkStart	168397048
21,1	BlinkEnd	168412305
1	0DropFeed	168412385
21	Feed	168412465
6,51,4	BlinkStart	168412619
6,51,4	BlinkEnd	168416181
6	Feed	168416262
51	Feed	168416342
20,1	BlinkStart	168416483
20,1	BlinkEnd	168430552
1	0DropFeed	168430632
20	Feed	168430712
6,51,4	BlinkStart	168430858
6,51,4	BlinkEnd	168434631
6	Feed	168434711
51	Feed	168434791
19,1	BlinkStart	168434981
19,1	BlinkEnd	168448933
1	0DropFeed	168449013
19	Feed	168449094
6,51,4	BlinkStart	168449270
6,51,4	BlinkEnd	168453011
6	Feed	168453091
51	Feed	168453171
18,1	BlinkStart	168453336
18,1	BlinkEnd	168466779
1	0DropFeed	168466859
18	Feed	168466939
6,51,4	BlinkStart	168467118
6,51,4	BlinkEnd	168471459
6	Feed	168471539
51	Feed	168471619
17,1	BlinkStart	168471765
17,1	BlinkEnd	168484359
1	0DropFeed	168484439
17	Feed	168484519
6,51,4	BlinkStart	168484670
6,51,4	BlinkEnd	168488436
6	Feed	168488516
51	Feed	168488596
16,1	BlinkStart	168488776
16,1	BlinkEnd	168502474
1	0DropFeed	168502554
16	Feed	168502634
6,51,4	BlinkStart	168502787
6,51,4	BlinkEnd	168506551
6	Feed	168506631
51	Feed	168506711
14,1	BlinkStart	168506881
14,1	BlinkEnd	168520453
1	0DropFeed	168520534
14	NoFeedAbort	168520614
5	BlinkStart	168530677
5	BlinkEnd	168539369
5	NoFeedLowProb	168539449
8,54	BlinkStart	168539573
8,54	BlinkEnd	168543648
8	Feed	168543728
54	Feed	168543808
31,5	BlinkStart	168543949
31,5	BlinkEnd	168555878
5	0DropFeed	168555958
31	Feed	168556038
8,54,2	BlinkStart	168556230
8,54,2	BlinkEnd	168561293
8	Feed	168561373
54	Feed	168561453
31,5	BlinkStart	168561620
31,5	BlinkEnd	168572054
5	0DropFeed	168572134
31	Feed	168572214
8,54,2	BlinkStart	168572380
8,54,2	BlinkEnd	168575999
8	Feed	168576080
54	Feed	168576160
31,5	BlinkStart	168576329
31,5	BlinkEnd	168590102
5	0DropFeed	168590182
31	Feed	168590262
8,54,2	BlinkStart	168590421
8,54,2	BlinkEnd	168594044
8	Feed	168594125
54	Feed	168594205
31,5	BlinkStart	168594367
31,5	BlinkEnd	168605341
5	0DropFeed	168605421
31	Feed	168605501
8,54,2	BlinkStart	168605649
8,54,2	BlinkEnd	168609286
8	Feed	168609366
54	Feed	168609447
31,5	BlinkStart	168609611
31,5	BlinkEnd	168620714
5	0DropFeed	168620794
31	Feed	168620875
8,54,2	BlinkStart	168621026
8,54,2	BlinkEnd	168624524
8	Feed	168624604
54	Feed	168624684
31,5	BlinkStart	168624848
31,5	BlinkEnd	168634350
5	0DropFeed	168634430
31	Feed	168634510
8,54,2	BlinkStart	168634694
8,54,2	BlinkEnd	168638562
8	Feed	168638642
54	Feed	168638722
31,5	BlinkStart	168638869
31,5	BlinkEnd	168648521
5	0DropFeed	168648601
31	Feed	168648681
8,54,2	BlinkStart	168648856
8,54,2	BlinkEnd	168652464
8	Feed	168652544
54	Feed	168652625
31,5	BlinkStart	168652794
31,5	BlinkEnd	168663359
5	0DropFeed	168663439
31	Feed	168663519
8,54,2	BlinkStart	168663710
8,54,2	BlinkEnd	168667302
8	Feed	168667382
54	Feed	168667462
31,5	BlinkStart	168667635
31,5	BlinkEnd	168677330
5	0DropFeed	168677410
31	Feed	168677490
8,54,2	BlinkStart	168677645
8,54,2	BlinkEnd	168681140
8	Feed	168681220
54	Feed	168681300
31,5	BlinkStart	168681463
31,5	BlinkEnd	168691433
5	0DropFeed	168691513
31	Feed	168691593
8,54,2	BlinkStart	168691762
8,54,2	BlinkEnd	168695375
8	Feed	168695455
54	Feed	168695535
31,5	BlinkStart	168695701
31,5	BlinkEnd	168705201
5	0DropFeed	168705281
31	Feed	168705361
8,54,2	BlinkStart	168705513
8,54,2	BlinkEnd	168709212
8	Feed	168709292
54	Feed	168709372
31,5	BlinkStart	168709528
31,5	BlinkEnd	168721651
5	0DropFeed	168721731
31	Feed	168721812
8,54,2	BlinkStart	168721969
8,54,2	BlinkEnd	168726189
8	Feed	168726270
54	Feed	168726350
31,5	BlinkStart	168726510
31,5	BlinkEnd	168736884
5	0DropFeed	168736964
31	Feed	168737044
8,54,2	BlinkStart	168737210
8,54,2	BlinkEnd	168740962
8	Feed	168741042
54	Feed	168741122
31,5	BlinkStart	168741279
31,5	BlinkEnd	168750920
5	0DropFeed	168751000
31	Feed	168751080
8,54,2	BlinkStart	168751252
8,54,2	BlinkEnd	168754799
8	Feed	168754879
54	Feed	168754959
30,5	BlinkStart	168755119
30,5	BlinkEnd	168765491
5	0DropFeed	168765571
30	Feed	168765652
8,54,2	BlinkStart	168765819
8,54,2	BlinkEnd	168769369
8	Feed	168769449
54	Feed	168769529
29,5	BlinkStart	168769699
29,5	BlinkEnd	168780130
5	0DropFeed	168780210
29	Feed	168780290
8,54,2	BlinkStart	168780449
8,54,2	BlinkEnd	168783539
8	Feed	168783619
54	Feed	168783699
28,5	BlinkStart	168783855
28,5	BlinkEnd	168793165
5	0DropFeed	168793245
28	Feed	168793325
8,54,2	BlinkStart	168793489
8,54,2	BlinkEnd	168796973
8	Feed	168797054
54	Feed	168797134
27,5	BlinkStart	168797301
27,5	BlinkEnd	168806999
5	0DropFeed	168807079
27	Feed	168807159
8,54,2	BlinkStart	168807345
8,54,2	BlinkEnd	168810680
8	Feed	168810760
54	Feed	168810840
26,5	BlinkStart	168810979
26,5	BlinkEnd	168821439
5	0DropFeed	168821519
26	Feed	168821599
8,54,2	BlinkStart	168821750
8,54,2	BlinkEnd	168825249
8	Feed	168825329
54	Feed	168825409
25,5	BlinkStart	168825589
25,5	BlinkEnd	168836409
5	0DropFeed	168836489
25	Feed	168836570
8,54,2	BlinkStart	168836716
8,54,2	BlinkEnd	168840289
8	Feed	168840369
54	Feed	168840449
23,5	BlinkStart	168840606
23,5	BlinkEnd	168850982
5	0DropFeed	168851062
23	NoFeedAbort	168851142
1	BlinkStart	168861204
1	BlinkEnd	168862210
1	NoFeedLowProb	168862290
4	BlinkStart	168862372
4	BlinkEnd	168866956
4	0DropFeed	168867036
22,1	BlinkStart	168867228
22,1	BlinkEnd	168874778
1	0DropFeed	168874858
22	Feed	168874938
6,4	BlinkStart	168875089
6,4	BlinkEnd	168881996
6	0DropFeed	168882076
22,1	BlinkStart	168882237
22,1	BlinkEnd	168888892
1	0DropFeed	168888972
22	Feed	168889052
6,4	BlinkStart	168889207
6,4	BlinkEnd	168924574
6	0DropFeed	168924654
22,1	BlinkStart	168924817
22,1	BlinkEnd	168930990
1	0DropFeed	168931070
22	Feed	168931150
6,4	BlinkStart	168931304
6,4	BlinkEnd	168981658
4	0DropFeed	168981738
22,1	BlinkStart	168981908
22,1	BlinkEnd	168993821
1	0DropFeed	168993901
22	Feed	168993981
