Ver1.3	2086839357	StartFile	8/18/2020	3:44:58 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\081820B\SoundData.txt	2086839357
2087473128	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2087473128
2087473330	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2087473330
2087484625	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087484625
2087484827	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2087484827
2087487505	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2087487505
2087501536	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087501536
2087501737	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2087501737
2087515772	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087515772
2087519849	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2087519849
2087520049	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2087520049
2087533023	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087533023
2087533227	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2087533227
2087535432	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087535432
2087535634	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087535634
2087554675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087554675
2087554877	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2087554877
2087557080	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087557080
2087557282	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087557282
2087575194	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087575194
2087575397	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2087575397
2087577467	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087577467
2087577681	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087577681
2087594242	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087594242
2087594445	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2087594445
2087596517	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087596517
2087596721	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087596721
2087614495	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087614495
2087614698	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2087614698
2087616970	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087616970
2087617173	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087617173
2087638224	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087638224
2087638426	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2087638426
2087642302	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087642302
2087642503	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2087642503
2087661821	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087661821
2087662021	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2087662021
2087677193	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2087677193
2087677396	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2087677396
2087688489	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087688489
2087688691	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2087688691
2087690963	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2087690963
2087691163	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2087691163
2087699986	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087699986
2087700187	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2087700187
2087721508	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087721508
2087724048	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087724048
2087724249	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087724249
2087737751	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087737751
2087737968	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2087737968
2087739957	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087739957
2087740157	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087740157
2087753191	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087753191
2087753394	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2087753394
2087755398	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087755398
2087755599	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087755599
2087780463	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087780463
2087780666	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2087780666
2087783003	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087783003
2087783204	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087783204
2087797646	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087797646
2087797849	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2087797849
2087800781	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087800781
2087800982	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087800982
2087813615	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087813615
2087813818	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2087813818
2087816088	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087816088
2087816289	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087816289
2087831528	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087831528
2087831730	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2087831730
2087834268	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087834268
2087834470	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2087834470
2087846634	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087846634
2087846835	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2087846835
2087860203	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087860203
2087862943	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2087862943
2087863143	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2087863143
2087874172	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087874172
2087874374	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2087874374
2087878451	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2087878451
2087878652	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2087878652
2087888409	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2087888409
2087888625	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2087888625
2087904116	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087904116
2087904320	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087904320
2087914678	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087914678
2087914881	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2087914881
2087917151	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087917151
2087917351	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087917351
2087926375	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087926375
2087926578	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2087926578
2087928915	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087928915
2087929116	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087929116
2087937470	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087937470
2087937674	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2087937674
2087940612	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087940612
2087940813	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087940813
2087951841	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087951841
2087952044	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2087952044
2087954381	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087954381
2087954582	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087954582
2087964809	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087964809
2087965012	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2087965012
2087967483	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087967483
2087967683	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087967683
2087979112	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087979112
2087979315	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2087979315
2087982055	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2087982055
2087982255	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2087982255
2087992414	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2087992414
2087992615	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2087992615
2088007118	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2088007118
2088007323	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2088007323
2088019088	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088019088
2088019304	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2088019304
2088022024	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088022024
2088022227	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	2088022227
2088039604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088039604
2088039804	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2088039804
2088059188	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088059188
2088061727	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088061727
2088061928	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088061928
2088071756	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088071756
2088071962	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2088071962
2088074159	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088074159
2088074360	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088074360
2088083986	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088083986
2088084188	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2088084188
2088086527	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088086527
2088086727	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088086727
2088095750	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088095750
2088095952	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2088095952
2088098291	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088098291
2088098491	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088098491
2088108516	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088108516
2088108718	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2088108718
2088111191	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088111191
2088111391	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088111391
2088119746	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088119746
2088119949	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2088119949
2088122889	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088122889
2088123089	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088123089
2088132846	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088132846
2088133048	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2088133048
2088135453	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088135453
2088135654	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088135654
2088147150	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088147150
2088147350	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2088147350
2088162992	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2088162992
2088163196	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2088163196
2088171815	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088171815
2088172017	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2088172017
2088174756	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088174756
2088174957	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2088174957
2088189728	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088189728
2088189930	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2088189930
2088204836	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088204836
2088205039	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088205039
2088214526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088214526
2088214729	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2088214729
2088217065	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088217065
2088217266	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088217266
2088227026	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088227026
2088227228	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2088227228
2088229633	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088229633
2088229833	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088229833
2088242000	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088242000
2088242205	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2088242205
2088244805	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088244805
2088245006	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088245006
2088257173	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088257173
2088257376	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2088257376
2088259778	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088259778
2088259978	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088259978
2088271809	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088271809
2088272010	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2088272010
2088274553	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088274553
2088274767	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088274767
2088285980	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088285980
2088286182	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2088286182
2088289320	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088289320
2088289521	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2088289521
2088299949	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088299949
2088300150	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2088300151
2088312715	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088312715
2088315255	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088315255
2088315472	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2088315472
2088332433	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088332433
2088332636	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2088332636
2088336176	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088336176
2088336377	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2088336377
2088354223	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088354223
2088354425	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2088354425
2088369342	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2088369342
2088369546	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2088369546
2088378219	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088378219
2088378421	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2088378421
2088380961	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088380961
2088387643	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088387643
2088387847	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2088387847
2088391587	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2088391587
2088391789	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2088391789
2088399943	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088399943
2088400146	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2088400146
2088403898	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2088403898
2088404098	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2088404098
2088413043	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088413043
2088413245	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2088413245
2088416853	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088416853
2088435502	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088435502
2088435704	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2088435704
2088439246	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088439246
2088444527	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088444527
2088444729	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2088444729
2088448604	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2088448604
2088448804	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2088448804
2088456959	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088456959
2088457160	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2088457160
2088477413	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088477413
2088480762	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2088480762
2088480963	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2088480963
2088495592	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088495592
2088495796	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2088495796
2088498867	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088498867
2088499067	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2088499067
2088514243	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088514243
2088514444	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2088514444
2088525402	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088525402
2088528211	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088528211
2088528415	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088528415
2088541178	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088541178
2088541382	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2088541382
2088543786	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088543786
2088543987	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088543987
2088556291	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088556291
2088556493	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2088556493
2088558623	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088558623
2088558825	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088558825
2088569252	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088569252
2088569456	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2088569456
2088571657	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088571657
2088571859	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088571859
2088584230	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088584230
2088584434	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2088584434
2088586630	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088586630
2088586832	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088586832
2088601468	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088601468
2088601670	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2088601670
2088603942	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088603942
2088604143	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088604143
2088616172	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088616172
2088616374	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2088616374
2088618713	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088618713
2088618914	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088618914
2088632148	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088632148
2088632348	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2088632348
2088651733	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088651733
2088655275	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2088655275
2088655475	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2088655475
2088665835	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088665835
2088666036	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2088666036
2088669314	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2088669314
2088676262	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2088676262
2088676464	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2088676464
2088689835	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088689835
2088694182	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2088694182
2088694383	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2088694383
2088702805	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088702805
2088703010	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2088703010
2088705740	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088705740
2088705941	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088705941
2088719374	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088719374
2088719578	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2088719578
2088722050	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088722050
2088722252	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2088722252
2088733746	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2088733746
2088733949	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2088733949
2088736353	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2088736353
