Wednesday, April 1, 2020	3:11:33 PM	Game1.txt	1629438023
cued	now	1629466325
7	BlinkStart	1629466405
7	BlinkEnd	1629662476
0	NoFeedLowProb	1629662556
5	BlinkStart	1629662787
5	BlinkEnd	1629676814
5	NoFeedLowProb	1629676894
2	BlinkStart	1629677124
2	BlinkEnd	1629680689
2	Feed	1629680769
5	BlinkStart	1629681000
5	BlinkEnd	1629698207
5	NoFeedLowProb	1629698287
2	BlinkStart	1629698518
2	BlinkEnd	1629701418
2	Feed	1629701498
5	BlinkStart	1629701728
5	BlinkEnd	1629715590
5	NoFeedLowProb	1629715670
2	BlinkStart	1629715901
2	BlinkEnd	1629718929
2	Feed	1629719009
5	BlinkStart	1629719239
5	BlinkEnd	1629735714
5	NoFeedLowProb	1629735794
28	BlinkStart	1629736024
28	BlinkEnd	1629738715
2	Feed	1629738795
5	BlinkStart	1629739026
5	BlinkEnd	1629752279
5	NoFeedLowProb	1629752359
1	BlinkStart	1629752589
1	BlinkEnd	1629755890
1	NoFeedLowProb	1629755971
4	BlinkStart	1629756201
4	BlinkEnd	1629759229
4	Feed	1629759310
1	BlinkStart	1629759542
1	BlinkEnd	1629764775
1	NoFeedLowProb	1629764855
4	BlinkStart	1629765087
4	BlinkEnd	1629775534
4	Feed	1629775615
1	BlinkStart	1629775845
1	BlinkEnd	1629780616
1	NoFeedLowProb	1629780696
4	BlinkStart	1629780926
4	BlinkEnd	1629798334
4	Feed	1629798414
1	BlinkStart	1629798644
1	BlinkEnd	1629802876
1	NoFeedLowProb	1629802956
64	BlinkStart	1629803186
64	BlinkEnd	1629806897
6	Feed	1629806977
1	BlinkStart	1629807207
1	BlinkEnd	1629819656
1	NoFeedLowProb	1629819737
5	BlinkStart	1629819969
5	BlinkEnd	1629823937
5	NoFeedLowProb	1629824017
2	BlinkStart	1629824248
2	BlinkEnd	1629827007
2	Feed	1629827087
5	BlinkStart	1629827317
5	BlinkEnd	1629833165
5	NoFeedLowProb	1629833245
2	BlinkStart	1629833476
2	BlinkEnd	1629836303
2	Feed	1629836383
5	BlinkStart	1629836614
5	BlinkEnd	1629841646
5	NoFeedLowProb	1629841726
2	BlinkStart	1629841956
2	BlinkEnd	1629845184
2	Feed	1629845264
5	BlinkStart	1629845494
5	BlinkEnd	1629860294
5	NoFeedLowProb	1629860375
82	BlinkStart	1629860605
82	BlinkEnd	1629863175
8	Feed	1629863256
5	BlinkStart	1629863486
5	BlinkEnd	1629874532
5	NoFeedLowProb	1629874612
1	BlinkStart	1629874843
1	BlinkEnd	1629880746
1	NoFeedLowProb	1629880827
4	BlinkStart	1629881057
4	BlinkEnd	1629883958
4	Feed	1629884038
1	BlinkStart	1629884268
1	BlinkEnd	1629890107
1	NoFeedLowProb	1629890187
4	BlinkStart	1629890418
4	BlinkEnd	1629896791
4	Feed	1629896871
1	BlinkStart	1629897101
1	BlinkEnd	1629903816
1	NoFeedLowProb	1629903896
4	BlinkStart	1629904126
4	BlinkEnd	1629907355
4	Feed	1629907435
1	BlinkStart	1629907665
1	BlinkEnd	1629913633
1	NoFeedLowProb	1629913713
46	BlinkStart	1629913943
46	BlinkEnd	1629917053
6	Feed	1629917133
1	BlinkStart	1629917364
1	BlinkEnd	1629928813
1	NoFeedLowProb	1629928893
5	BlinkStart	1629929124
5	BlinkEnd	1629933349
5	NoFeedLowProb	1629933429
2	BlinkStart	1629933659
2	BlinkEnd	1629936089
2	Feed	1629936170
5	BlinkStart	1629936400
5	BlinkEnd	1629954141
5	NoFeedLowProb	1629954221
2	BlinkStart	1629954452
2	BlinkEnd	1629957148
2	Feed	1629957228
5	BlinkStart	1629957459
5	BlinkEnd	1629964700
5	NoFeedLowProb	1629964780
2	BlinkStart	1629965010
2	BlinkEnd	1629968043
2	Feed	1629968123
5	BlinkStart	1629968353
5	BlinkEnd	1629974055
5	NoFeedLowProb	1629974135
82	BlinkStart	1629974365
82	BlinkEnd	1629977133
8	Feed	1629977213
5	BlinkStart	1629977443
5	BlinkEnd	1629990435
5	NoFeedLowProb	1629990515
1	BlinkStart	1629990745
1	BlinkEnd	1629997455
1	NoFeedLowProb	1629997535
4	BlinkStart	1629997766
4	BlinkEnd	1630000263
4	Feed	1630000343
1	BlinkStart	1630000574
1	BlinkEnd	1630011090
1	NoFeedLowProb	1630011171
4	BlinkStart	1630011401
4	BlinkEnd	1630013689
4	Feed	1630013769
1	BlinkStart	1630014000
1	BlinkEnd	1630024584
1	NoFeedLowProb	1630024664
4	BlinkStart	1630024894
4	BlinkEnd	1630027260
4	Feed	1630027341
1	BlinkStart	1630027572
1	BlinkEnd	1630038295
1	NoFeedLowProb	1630038376
46	BlinkStart	1630038607
46	BlinkEnd	1630041041
4	Feed	1630041121
1	BlinkStart	1630041351
1	BlinkEnd	1630052595
1	NoFeedLowProb	1630052675
5	BlinkStart	1630052905
5	BlinkEnd	1630056134
5	NoFeedLowProb	1630056214
2	BlinkStart	1630056445
2	BlinkEnd	1630059221
2	Feed	1630059301
5	BlinkStart	1630059531
5	BlinkEnd	1630068372
5	NoFeedLowProb	1630068452
2	BlinkStart	1630068682
2	BlinkEnd	1630071511
2	Feed	1630071591
5	BlinkStart	1630071821
5	BlinkEnd	1630078859
5	NoFeedLowProb	1630078939
2	BlinkStart	1630079169
2	BlinkEnd	1630081673
2	Feed	1630081753
5	BlinkStart	1630081983
5	BlinkEnd	1630088290
5	NoFeedLowProb	1630088370
28	BlinkStart	1630088601
28	BlinkEnd	1630090960
8	Feed	1630091040
5	BlinkStart	1630091271
5	BlinkEnd	1630106868
5	NoFeedLowProb	1630106948
1	BlinkStart	1630107178
1	BlinkEnd	1630110141
1	NoFeedLowProb	1630110221
6	BlinkStart	1630110451
6	BlinkEnd	1630112954
6	Feed	1630113034
1	BlinkStart	1630113264
1	BlinkEnd	1630119898
1	NoFeedLowProb	1630119978
6	BlinkStart	1630120208
6	BlinkEnd	1630126119
6	Feed	1630126199
1	BlinkStart	1630126430
1	BlinkEnd	1630133337
1	NoFeedLowProb	1630133417
6	BlinkStart	1630133648
6	BlinkEnd	1630136214
6	Feed	1630136294
1	BlinkStart	1630136524
1	BlinkEnd	1630142631
1	NoFeedLowProb	1630142711
64	BlinkStart	1630142942
64	BlinkEnd	1630145446
4	Feed	1630145526
1	BlinkStart	1630145756
1	BlinkEnd	1630150993
1	NoFeedLowProb	1630151074
5	BlinkStart	1630151304
5	BlinkEnd	1630154397
5	NoFeedLowProb	1630154477
2	BlinkStart	1630154707
2	BlinkEnd	1630157343
2	Feed	1630157423
5	BlinkStart	1630157653
5	BlinkEnd	1630163283
5	NoFeedLowProb	1630163363
2	BlinkStart	1630163594
2	BlinkEnd	1630173782
2	Feed	1630173862
5	BlinkStart	1630174092
5	BlinkEnd	1630187414
5	NoFeedLowProb	1630187494
2	BlinkStart	1630187724
2	BlinkEnd	1630191430
2	Feed	1630191511
5	BlinkStart	1630191741
5	BlinkEnd	1630196176
5	NoFeedLowProb	1630196256
82	BlinkStart	1630196486
82	BlinkEnd	1630199117
8	Feed	1630199197
5	BlinkStart	1630199427
5	BlinkEnd	1630212476
5	NoFeedLowProb	1630212556
1	BlinkStart	1630212787
1	BlinkEnd	1630219632
1	NoFeedLowProb	1630219712
6	BlinkStart	1630219942
6	BlinkEnd	1630222300
6	Feed	1630222380
1	BlinkStart	1630222611
1	BlinkEnd	1630234132
1	NoFeedLowProb	1630234212
6	BlinkStart	1630234443
6	BlinkEnd	1630236815
6	Feed	1630236895
1	BlinkStart	1630237125
1	BlinkEnd	1630250181
1	NoFeedLowProb	1630250262
6	BlinkStart	1630250492
6	BlinkEnd	1630252993
6	Feed	1630253073
1	BlinkStart	1630253303
1	BlinkEnd	1630266413
1	NoFeedLowProb	1630266493
64	BlinkStart	1630266724
64	BlinkEnd	1630269225
6	Feed	1630269305
1	BlinkStart	1630269535
1	BlinkEnd	1630281861
1	NoFeedLowProb	1630281941
5	BlinkStart	1630282171
5	BlinkEnd	1630301441
5	NoFeedLowProb	1630301521
2	BlinkStart	1630301751
2	BlinkEnd	1630304388
2	Feed	1630304468
5	BlinkStart	1630304699
5	BlinkEnd	1630317346
5	NoFeedLowProb	1630317426
2	BlinkStart	1630317656
2	BlinkEnd	1630320231
2	Feed	1630320311
5	BlinkStart	1630320541
5	BlinkEnd	1630332528
5	NoFeedLowProb	1630332609
2	BlinkStart	1630332840
2	BlinkEnd	1630335260
2	Feed	1630335340
5	BlinkStart	1630335570
5	BlinkEnd	1630349374
5	NoFeedLowProb	1630349455
28	BlinkStart	1630349687
28	BlinkEnd	1630352778
8	Feed	1630352858
5	BlinkStart	1630353089
5	BlinkEnd	1630359728
5	NoFeedLowProb	1630359808
1	BlinkStart	1630360038
1	BlinkEnd	1630363075
1	NoFeedLowProb	1630363155
4	BlinkStart	1630363385
4	BlinkEnd	1630365806
4	Feed	1630365886
1	BlinkStart	1630366116
1	BlinkEnd	1630376437
1	NoFeedLowProb	1630376517
4	BlinkStart	1630376748
4	BlinkEnd	1630379251
4	Feed	1630379332
1	BlinkStart	1630379562
1	BlinkEnd	1630391540
1	NoFeedLowProb	1630391620
4	BlinkStart	1630391851
4	BlinkEnd	1630394086
4	Feed	1630394166
1	BlinkStart	1630394397
1	BlinkEnd	1630404846
1	NoFeedLowProb	1630404927
46	BlinkStart	1630405157
46	BlinkEnd	1630407857
4	Feed	1630407937
1	BlinkStart	1630408167
1	BlinkEnd	1630418811
1	NoFeedLowProb	1630418891
5	BlinkStart	1630419121
5	BlinkEnd	1630422691
5	NoFeedLowProb	1630422771
8	BlinkStart	1630423003
8	BlinkEnd	1630425495
8	Feed	1630425575
5	BlinkStart	1630425805
5	BlinkEnd	1630439077
5	NoFeedLowProb	1630439157
8	BlinkStart	1630439387
8	BlinkEnd	1630441805
8	Feed	1630441885
5	BlinkStart	1630442115
5	BlinkEnd	1630457384
5	NoFeedLowProb	1630457464
8	BlinkStart	1630457694
8	BlinkEnd	1630460059
8	Feed	1630460140
5	BlinkStart	1630460370
5	BlinkEnd	1630477298
5	NoFeedLowProb	1630477378
82	BlinkStart	1630477609
82	BlinkEnd	1630480178
8	Feed	1630480258
5	BlinkStart	1630480489
5	BlinkEnd	1630496017
5	NoFeedLowProb	1630496097
1	BlinkStart	1630496327
1	BlinkEnd	1630499368
1	NoFeedLowProb	1630499448
4	BlinkStart	1630499679
4	BlinkEnd	1630502035
4	Feed	1630502115
1	BlinkStart	1630502345
1	BlinkEnd	1630508716
1	NoFeedLowProb	1630508796
4	BlinkStart	1630509026
4	BlinkEnd	1630513726
4	Feed	1630513806
1	BlinkStart	1630514036
1	BlinkEnd	1630532386
1	NoFeedLowProb	1630532466
4	BlinkStart	1630532696
4	BlinkEnd	1630535721
4	Feed	1630535801
1	BlinkStart	1630536031
1	BlinkEnd	1630542002
1	NoFeedLowProb	1630542082
46	BlinkStart	1630542312
46	BlinkEnd	1630544678
6	Feed	1630544758
1	BlinkStart	1630544990
1	BlinkEnd	1630551160
1	NoFeedLowProb	1630551240
5	BlinkStart	1630551470
5	BlinkEnd	1630556175
5	NoFeedLowProb	1630556256
2	BlinkStart	1630556487
2	BlinkEnd	1630559384
2	Feed	1630559464
5	BlinkStart	1630559694
5	BlinkEnd	1630567665
5	NoFeedLowProb	1630567745
2	BlinkStart	1630567975
2	BlinkEnd	1630571284
2	Feed	1630571364
5	BlinkStart	1630571594
5	BlinkEnd	1630597882
5	NoFeedLowProb	1630597962
2	BlinkStart	1630598192
2	BlinkEnd	1630600955
2	Feed	1630601035
5	BlinkStart	1630601265
5	BlinkEnd	1630608177
5	NoFeedLowProb	1630608257
28	BlinkStart	1630608487
28	BlinkEnd	1630611921
8	Feed	1630612001
5	BlinkStart	1630612231
5	BlinkEnd	1630643877
5	NoFeedLowProb	1630643957
1	BlinkStart	1630644187
1	BlinkEnd	1630648409
1	NoFeedLowProb	1630648489
6	BlinkStart	1630648719
6	BlinkEnd	1630651552
6	Feed	1630651632
1	BlinkStart	1630651863
1	BlinkEnd	1630663316
1	NoFeedLowProb	1630663396
6	BlinkStart	1630663626
6	BlinkEnd	1630665999
6	Feed	1630666079
1	BlinkStart	1630666309
1	BlinkEnd	1630678158
1	NoFeedLowProb	1630678238
6	BlinkStart	1630678468
6	BlinkEnd	1630680898
6	Feed	1630680978
1	BlinkStart	1630681210
1	BlinkEnd	1630696535
1	NoFeedLowProb	1630696615
46	BlinkStart	1630696845
46	BlinkEnd	1630699951
6	Feed	1630700031
1	BlinkStart	1630700261
1	BlinkEnd	1630711511
1	NoFeedLowProb	1630711591
5	BlinkStart	1630711821
5	BlinkEnd	1630717593
5	NoFeedLowProb	1630717674
8	BlinkStart	1630717905
8	BlinkEnd	1630720334
8	Feed	1630720414
5	BlinkStart	1630720644
5	BlinkEnd	1630732037
5	NoFeedLowProb	1630732117
8	BlinkStart	1630732347
8	BlinkEnd	1630734907
8	Feed	1630734987
5	BlinkStart	1630735218
5	BlinkEnd	1630748484
5	NoFeedLowProb	1630748564
8	BlinkStart	1630748794
8	BlinkEnd	1630751350
8	Feed	1630751431
5	BlinkStart	1630751661
5	BlinkEnd	1630765126
5	NoFeedLowProb	1630765206
28	BlinkStart	1630765438
28	BlinkEnd	1630767996
8	Feed	1630768076
5	BlinkStart	1630768306
5	BlinkEnd	1630781567
5	NoFeedLowProb	1630781647
1	BlinkStart	1630781878
1	BlinkEnd	1630786170
1	NoFeedLowProb	1630786250
4	BlinkStart	1630786480
4	BlinkEnd	1630789178
4	Feed	1630789259
1	BlinkStart	1630789489
1	BlinkEnd	1630800472
1	NoFeedLowProb	1630800552
4	BlinkStart	1630800782
4	BlinkEnd	1630803552
4	Feed	1630803632
1	BlinkStart	1630803862
1	BlinkEnd	1630814985
1	NoFeedLowProb	1630815066
4	BlinkStart	1630815296
4	BlinkEnd	1630817987
4	Feed	1630818067
1	BlinkStart	1630818297
1	BlinkEnd	1630830292
1	NoFeedLowProb	1630830372
46	BlinkStart	1630830602
46	BlinkEnd	1630833640
4	Feed	1630833720
1	BlinkStart	1630833950
1	BlinkEnd	1630845261
1	NoFeedLowProb	1630845341
5	BlinkStart	1630845571
5	BlinkEnd	1630849678
5	NoFeedLowProb	1630849759
8	BlinkStart	1630849989
8	BlinkEnd	1630852878
8	Feed	1630852958
5	BlinkStart	1630853189
5	BlinkEnd	1630866911
5	NoFeedLowProb	1630866992
8	BlinkStart	1630867223
8	BlinkEnd	1630870323
8	Feed	1630870403
5	BlinkStart	1630870633
5	BlinkEnd	1630878619
5	NoFeedLowProb	1630878699
8	BlinkStart	1630878929
8	BlinkEnd	1630882228
8	Feed	1630882308
5	BlinkStart	1630882538
5	BlinkEnd	1630890381
5	NoFeedLowProb	1630890461
82	BlinkStart	1630890692
82	BlinkEnd	1630894659
2	Feed	1630894739
5	BlinkStart	1630894970
5	BlinkEnd	1630904487
5	NoFeedLowProb	1630904568
1	BlinkStart	1630904798
1	BlinkEnd	1630908822
1	NoFeedLowProb	1630908902
6	BlinkStart	1630909132
6	BlinkEnd	1630911831
6	Feed	1630911911
1	BlinkStart	1630912142
1	BlinkEnd	1630926869
1	NoFeedLowProb	1630926949
6	BlinkStart	1630927179
6	BlinkEnd	1630930351
6	Feed	1630930431
1	BlinkStart	1630930661
1	BlinkEnd	1630944394
