Ver1.2	1629370844	StartFile	4/1/2020	3:10:26 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\040120\SoundData.txt	1629370844
1630038289	Triggered	1	 PureTone-5kHz	50	2	1630038289
1630041022	Triggered	4	 NoSound	50	2	1630041022
1630052578	Triggered	1	 PureTone-5kHz	50	2	1630052578
1630056123	Triggered	5	 PureTone-5kHz	50	2	1630056123
1630059203	Triggered	2	 NoSound	50	2	1630059203
1630068354	Triggered	5	 PureTone-5kHz	50	2	1630068354
1630071497	Triggered	2	 NoSound	50	2	1630071497
1630078848	Triggered	5	 PureTone-5kHz	50	2	1630078848
1630081655	Triggered	2	 NoSound	50	2	1630081655
1630088276	Triggered	5	 PureTone-5kHz	50	2	1630088276
1630090946	Triggered	8	 NoSound	50	2	1630090946
1630096095	Triggered	6	 NoSound	50	2	1630096095
1630106854	Triggered	5	 PureTone-5kHz	50	2	1630106854
1630110130	Triggered	1	 PureTone-5kHz	50	2	1630110130
1630112943	Triggered	6	 NoSound	50	2	1630112943
1630119886	Triggered	1	 PureTone-5kHz	50	2	1630119886
1630126104	Triggered	6	 NoSound	50	2	1630126104
1630133324	Triggered	1	 PureTone-5kHz	50	2	1630133324
1630136197	Triggered	6	 NoSound	50	2	1630136197
1630142613	Triggered	1	 PureTone-5kHz	50	2	1630142613
1630145428	Triggered	4	 NoSound	50	2	1630145428
1630150977	Triggered	1	 PureTone-5kHz	50	2	1630150977
1630154377	Triggered	5	 PureTone-5kHz	50	2	1630154377
1630157326	Triggered	2	 NoSound	50	2	1630157326
1630163268	Triggered	5	 PureTone-5kHz	50	2	1630163268
1630169484	Triggered	1	 PureTone-5kHz	50	2	1630169484
1630173764	Triggered	2	 NoSound	50	2	1630173764
1630187402	Triggered	5	 PureTone-5kHz	50	2	1630187402
1630191412	Triggered	2	 NoSound	50	2	1630191412
1630196160	Triggered	5	 PureTone-5kHz	50	2	1630196160
1630199097	Triggered	8	 NoSound	50	2	1630199097
1630212462	Triggered	5	 PureTone-5kHz	50	2	1630212462
1630215606	Triggered	2	 NoSound	50	2	1630215606
1630219615	Triggered	1	 PureTone-5kHz	50	2	1630219615
1630222289	Triggered	6	 NoSound	50	2	1630222289
1630234120	Triggered	1	 PureTone-5kHz	50	2	1630234120
1630236805	Triggered	6	 NoSound	50	2	1630236805
1630250161	Triggered	1	 PureTone-5kHz	50	2	1630250161
1630252975	Triggered	6	 NoSound	50	2	1630252975
1630266402	Triggered	1	 PureTone-5kHz	50	2	1630266402
1630269221	Triggered	6	 NoSound	50	2	1630269221
1630281842	Triggered	1	 PureTone-5kHz	50	2	1630281842
1630301427	Triggered	5	 PureTone-5kHz	50	2	1630301427
1630304369	Triggered	2	 NoSound	50	2	1630304369
1630317334	Triggered	5	 PureTone-5kHz	50	2	1630317334
1630320214	Triggered	2	 NoSound	50	2	1630320214
1630332508	Triggered	5	 PureTone-5kHz	50	2	1630332508
1630335253	Triggered	2	 NoSound	50	2	1630335253
1630349353	Triggered	5	 PureTone-5kHz	50	2	1630349353
1630352762	Triggered	8	 NoSound	50	2	1630352762
1630359714	Triggered	5	 PureTone-5kHz	50	2	1630359714
1630363054	Triggered	1	 PureTone-5kHz	50	2	1630363054
1630365795	Triggered	4	 NoSound	50	2	1630365795
1630376424	Triggered	1	 PureTone-5kHz	50	2	1630376424
1630379230	Triggered	4	 NoSound	50	2	1630379230
1630391529	Triggered	1	 PureTone-5kHz	50	2	1630391529
1630394068	Triggered	4	 NoSound	50	2	1630394068
1630404831	Triggered	1	 PureTone-5kHz	50	2	1630404831
1630407837	Triggered	4	 NoSound	50	2	1630407837
1630418801	Triggered	1	 PureTone-5kHz	50	2	1630418801
1630422678	Triggered	5	 PureTone-5kHz	50	2	1630422678
1630425486	Triggered	8	 NoSound	50	2	1630425486
1630439059	Triggered	5	 PureTone-5kHz	50	2	1630439059
1630441794	Triggered	8	 NoSound	50	2	1630441794
1630457369	Triggered	5	 PureTone-5kHz	50	2	1630457369
1630460050	Triggered	8	 NoSound	50	2	1630460050
1630477287	Triggered	5	 PureTone-5kHz	50	2	1630477287
1630480166	Triggered	8	 NoSound	50	2	1630480166
1630496007	Triggered	5	 PureTone-5kHz	50	2	1630496007
1630499349	Triggered	1	 PureTone-5kHz	50	2	1630499349
1630502016	Triggered	4	 NoSound	50	2	1630502016
1630508702	Triggered	1	 PureTone-5kHz	50	2	1630508702
1630513713	Triggered	4	 NoSound	50	2	1630513713
1630532368	Triggered	1	 PureTone-5kHz	50	2	1630532368
1630535705	Triggered	4	 NoSound	50	2	1630535705
1630541989	Triggered	1	 PureTone-5kHz	50	2	1630541989
1630544668	Triggered	6	 NoSound	50	2	1630544668
1630551155	Triggered	1	 PureTone-5kHz	50	2	1630551155
1630556159	Triggered	5	 PureTone-5kHz	50	2	1630556159
1630559367	Triggered	2	 NoSound	50	2	1630559367
1630567653	Triggered	5	 PureTone-5kHz	50	2	1630567653
1630571270	Triggered	2	 NoSound	50	2	1630571270
1630597871	Triggered	5	 PureTone-5kHz	50	2	1630597871
1630600940	Triggered	2	 NoSound	50	2	1630600940
1630608161	Triggered	5	 PureTone-5kHz	50	2	1630608161
1630611902	Triggered	8	 NoSound	50	2	1630611902
1630643858	Triggered	5	 PureTone-5kHz	50	2	1630643858
1630648397	Triggered	1	 PureTone-5kHz	50	2	1630648397
1630651541	Triggered	6	 NoSound	50	2	1630651541
1630663305	Triggered	1	 PureTone-5kHz	50	2	1630663305
1630665981	Triggered	6	 NoSound	50	2	1630665981
1630678142	Triggered	1	 PureTone-5kHz	50	2	1630678142
1630680882	Triggered	6	 NoSound	50	2	1630680882
1630696524	Triggered	1	 PureTone-5kHz	50	2	1630696524
1630699932	Triggered	6	 NoSound	50	2	1630699932
1630711495	Triggered	1	 PureTone-5kHz	50	2	1630711495
1630717578	Triggered	5	 PureTone-5kHz	50	2	1630717578
1630720323	Triggered	8	 NoSound	50	2	1630720323
1630732018	Triggered	5	 PureTone-5kHz	50	2	1630732018
1630734891	Triggered	8	 NoSound	50	2	1630734891
1630748466	Triggered	5	 PureTone-5kHz	50	2	1630748466
1630751333	Triggered	8	 NoSound	50	2	1630751333
1630765110	Triggered	5	 PureTone-5kHz	50	2	1630765110
1630767982	Triggered	8	 NoSound	50	2	1630767982
1630781548	Triggered	5	 PureTone-5kHz	50	2	1630781548
1630786156	Triggered	1	 PureTone-5kHz	50	2	1630786156
1630789165	Triggered	4	 NoSound	50	2	1630789165
1630800461	Triggered	1	 PureTone-5kHz	50	2	1630800461
1630803536	Triggered	4	 NoSound	50	2	1630803536
1630814966	Triggered	1	 PureTone-5kHz	50	2	1630814966
1630817973	Triggered	4	 NoSound	50	2	1630817973
1630830276	Triggered	1	 PureTone-5kHz	50	2	1630830276
1630833621	Triggered	4	 NoSound	50	2	1630833621
1630845244	Triggered	1	 PureTone-5kHz	50	2	1630845244
1630849662	Triggered	5	 PureTone-5kHz	50	2	1630849662
1630852863	Triggered	8	 NoSound	50	2	1630852863
1630866901	Triggered	5	 PureTone-5kHz	50	2	1630866901
1630870312	Triggered	8	 NoSound	50	2	1630870312
1630878605	Triggered	5	 PureTone-5kHz	50	2	1630878605
1630882208	Triggered	8	 NoSound	50	2	1630882208
1630890361	Triggered	5	 PureTone-5kHz	50	2	1630890361
1630894644	Triggered	2	 NoSound	50	2	1630894644
1630904466	Triggered	5	 PureTone-5kHz	50	2	1630904466
1630908813	Triggered	1	 PureTone-5kHz	50	2	1630908813
1630911818	Triggered	6	 NoSound	50	2	1630911818
1630926859	Triggered	1	 PureTone-5kHz	50	2	1630926859
1630930333	Triggered	6	 NoSound	50	2	1630930333
1630944373	Triggered	1	 PureTone-5kHz	50	2	1630944373
1630947711	Triggered	6	 NoSound	50	2	1630947711
1630961214	Triggered	1	 PureTone-5kHz	50	2	1630961214
1630964756	Triggered	6	 NoSound	50	2	1630964756
1630979595	Triggered	1	 PureTone-5kHz	50	2	1630979595
1630984807	Triggered	5	 PureTone-5kHz	50	2	1630984807
1630987884	Triggered	8	 NoSound	50	2	1630987884
1630994434	Triggered	5	 PureTone-5kHz	50	2	1630994434
1631025049	Triggered	8	 NoSound	50	2	1631025049
1631031536	Triggered	5	 PureTone-5kHz	50	2	1631031536
1631034673	Triggered	8	 NoSound	50	2	1631034673
1631039751	Triggered	5	 PureTone-5kHz	50	2	1631039751
1631043028	Triggered	2	 NoSound	50	2	1631043028
1631051851	Triggered	5	 PureTone-5kHz	50	2	1631051851
1631055395	Triggered	1	 PureTone-5kHz	50	2	1631055395
1631058332	Triggered	6	 NoSound	50	2	1631058332
1631066754	Triggered	1	 PureTone-5kHz	50	2	1631066754
1631075979	Triggered	6	 NoSound	50	2	1631075979
1631088813	Triggered	1	 PureTone-5kHz	50	2	1631088813
1631092155	Triggered	6	 NoSound	50	2	1631092155
1631101251	Triggered	1	 PureTone-5kHz	50	2	1631101251
1631105257	Triggered	6	 NoSound	50	2	1631105257
1631113812	Triggered	1	 PureTone-5kHz	50	2	1631113812
1631117889	Triggered	5	 PureTone-5kHz	50	2	1631117889
1631120895	Triggered	2	 NoSound	50	2	1631120895
1631136403	Triggered	5	 PureTone-5kHz	50	2	1631136403
1631139745	Triggered	2	 NoSound	50	2	1631139745
1631148567	Triggered	5	 PureTone-5kHz	50	2	1631148567
1631152246	Triggered	2	 NoSound	50	2	1631152246
1631161468	Triggered	5	 PureTone-5kHz	50	2	1631161468
1631165680	Triggered	2	 NoSound	50	2	1631165680
1631173634	Triggered	5	 PureTone-5kHz	50	2	1631173634
1631177781	Triggered	1	 PureTone-5kHz	50	2	1631177781
1631181723	Triggered	4	 NoSound	50	2	1631181723
1631260261	Triggered	1	 PureTone-5kHz	50	2	1631260261
1631264938	Triggered	4	 NoSound	50	2	1631264938
1631273968	Triggered	1	 PureTone-5kHz	50	2	1631273968
1631277972	Triggered	4	 NoSound	50	2	1631277972
1631286599	Triggered	1	 PureTone-5kHz	50	2	1631286599
1631289670	Triggered	6	 NoSound	50	2	1631289670
1631304107	Triggered	1	 PureTone-5kHz	50	2	1631304107
1631307989	Triggered	5	 PureTone-5kHz	50	2	1631307989
1631311263	Triggered	8	 NoSound	50	2	1631311263
1631318811	Triggered	5	 PureTone-5kHz	50	2	1631318811
1631322622	Triggered	8	 NoSound	50	2	1631322622
1631342211	Triggered	6	 NoSound	50	2	1631342211
1631359651	Triggered	5	 PureTone-5kHz	50	2	1631359651
1631363198	Triggered	8	 NoSound	50	2	1631363198
1631369343	Triggered	5	 PureTone-5kHz	50	2	1631369343
1631372552	Triggered	2	 NoSound	50	2	1631372552
1631380912	Triggered	5	 PureTone-5kHz	50	2	1631380912
1631384984	Triggered	1	 PureTone-5kHz	50	2	1631384984
1631387993	Triggered	6	 NoSound	50	2	1631387993
1631403505	Triggered	1	 PureTone-5kHz	50	2	1631403505
1631406708	Triggered	6	 NoSound	50	2	1631406708
1631422013	Triggered	1	 PureTone-5kHz	50	2	1631422013
1631425499	Triggered	6	 NoSound	50	2	1631425499
1631440935	Triggered	1	 PureTone-5kHz	50	2	1631440935
1631444273	Triggered	6	 NoSound	50	2	1631444273
1631459379	Triggered	1	 PureTone-5kHz	50	2	1631459379
1631464131	Triggered	5	 PureTone-5kHz	50	2	1631464131
1631467399	Triggered	2	 NoSound	50	2	1631467399
1631503493	Triggered	5	 PureTone-5kHz	50	2	1631503493
1631506775	Triggered	2	 NoSound	50	2	1631506775
1631523416	Triggered	5	 PureTone-5kHz	50	2	1631523416
1631527356	Triggered	2	 NoSound	50	2	1631527356
1631535983	Triggered	5	 PureTone-5kHz	50	2	1631535983
1631539520	Triggered	8	 NoSound	50	2	1631539520
1631547146	Triggered	7	 NoSound	50	2	1631547146
1631549883	Triggered	6	 NoSound	50	2	1631549883
1631567928	Triggered	5	 PureTone-5kHz	50	2	1631567928
1631578294	Triggered	1	 PureTone-5kHz	50	2	1631578294
