Thursday, August 6, 2020	1:04:17 PM	Game1.txt	1040398335
Cued	Now	1040409790
9	BlinkStart	1040409810
9	BlinkEnd	1040625775
24,5	BlinkStart	1040625872
24,5	BlinkEnd	1040644317
5	0DropFeed	1040644397
24	NoFeedAbort	1040644477
1	BlinkStart	1040654487
1	BlinkEnd	1040685409
1	NoFeedLowProb	1040685489
4,42	BlinkStart	1040685516
4,42	BlinkEnd	1040795031
4	Feed	1040795111
42	Feed	1040795191
1	BlinkStart	1040795284
1	BlinkEnd	1040813564
1	NoFeedLowProb	1040813644
4,42	BlinkStart	1040813657
4,42	BlinkEnd	1040871201
4	Feed	1040871281
42	Feed	1040871362
1	BlinkStart	1040871450
1	BlinkEnd	1040885281
1	NoFeedLowProb	1040885362
4,42	BlinkStart	1040885369
4,42	BlinkEnd	1040890636
4	Feed	1040890716
42	Feed	1040890796
1	BlinkStart	1040890882
1	BlinkEnd	1040908565
1	NoFeedLowProb	1040908646
4,42	BlinkStart	1040908662
4,42	BlinkEnd	1040913077
4	Feed	1040913157
42	Feed	1040913238
21,1	BlinkStart	1040913331
21,1	BlinkEnd	1040923608
1	0DropFeed	1040923688
21	Feed	1040923768
4,42,6,51	BlinkStart	1040923856
4,42,6,51	BlinkEnd	1040929142
4	Feed	1040929224
42	Feed	1040929304
20,1	BlinkStart	1040929400
20,1	BlinkEnd	1040939250
1	0DropFeed	1040939330
20	Feed	1040939410
4,42,6,51	BlinkStart	1040939517
4,42,6,51	BlinkEnd	1040945026
4	Feed	1040945106
42	Feed	1040945186
19,1	BlinkStart	1040945282
19,1	BlinkEnd	1040957599
1	0DropFeed	1040957679
19	Feed	1040957759
4,42,6,51	BlinkStart	1040957864
4,42,6,51	BlinkEnd	1040962833
4	Feed	1040962913
42	Feed	1040962993
18,1	BlinkStart	1040963090
18,1	BlinkEnd	1040971205
1	0DropFeed	1040971285
18	Feed	1040971365
4,42,6,51	BlinkStart	1040971483
4,42,6,51	BlinkEnd	1040975829
4	Feed	1040975909
42	Feed	1040975989
17,1	BlinkStart	1040976099
17,1	BlinkEnd	1040993216
1	0DropFeed	1040993296
17	Feed	1040993376
4,42,6,51	BlinkStart	1040993494
4,42,6,51	BlinkEnd	1040998933
6	Feed	1040999013
51	Feed	1040999093
16,1	BlinkStart	1040999188
16,1	BlinkEnd	1041017884
