Ver1.3	42391344	StartFile	1/13/2021	11:17:04 AM	E:\BehavioralExperiments\Bobo\RawData\011321\SoundData.txt	42391344
42758959	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42758959
42759160	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	42759160
42764180	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42764180
42769265	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42769265
42769465	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	42769465
42776137	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42776137
42776340	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	42776340
42784093	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42784093
42788704	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42788704
42788905	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	42788905
42797393	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42797393
42800802	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42800802
42801003	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	42801003
42805949	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42805949
42809961	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42809961
42813036	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42813036
42816978	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42816978
42817178	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	42817178
42824062	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42824062
42824264	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	42824264
42833087	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42833087
42833288	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	42833288
42838300	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42838300
42842377	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42842377
42846323	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42846323
42846524	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	42846524
42853673	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42853673
42853875	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	42853875
42859287	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42859287
42863167	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42863167
42863367	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	42863367
42869849	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42869849
42874461	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42874461
42874662	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	42874662
42880280	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42880280
42880481	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	42880481
42887228	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42887228
42891639	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42891639
42894647	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42894647
42894860	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	42894860
42903069	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42903069
42903270	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	42903270
42908884	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42908884
42909084	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	42909084
42913230	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42913230
42916907	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42916907
42917107	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	42917107
42922125	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42922125
42926864	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42926864
42927066	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	42927066
42933748	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42933748
42938628	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42938628
42938830	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	42938830
42946649	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42946649
42946849	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	42946849
42955071	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42955071
42955271	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	42955271
42963627	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42963627
42968706	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42968706
42968907	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	42968907
42976460	Triggered	8,52,53,54,55,56,	 NoSound	40	2	42976460
42982676	Triggered	4,42,43,44,45,46,	 NoSound	40	2	42982676
42982877	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	42982877
42991499	Triggered	6,47,48,49,50,51,	 NoSound	40	2	42991499
42991710	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	42991710
42999787	Triggered	2,37,38,39,40,41,	 NoSound	40	2	42999787
43000000	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43000000
43004467	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43004467
43004669	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43004669
43012153	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43012153
43012354	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43012354
43018636	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43018636
43024051	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43024051
43027393	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43027393
43027594	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43027594
43033877	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43033877
43034077	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43034077
43040561	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43040561
43045641	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43045641
43045841	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43045841
43051797	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43051797
43051998	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43051998
43056535	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43056535
43056735	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43056735
43063085	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43063085
43069369	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43069369
43069571	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43069571
43101118	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43101118
43105196	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43105196
43105396	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43105396
43112418	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43112418
43112618	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43112618
43120835	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43120835
43124516	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43124516
43124718	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43124718
43134010	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43134010
43134211	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43134211
43142893	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43142893
43143094	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43143094
43148509	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43148509
43148709	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43148710
43155594	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43155594
43159737	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43159737
43164551	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43164551
43168496	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43168496
43168697	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43168697
43177184	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43177184
43177386	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43177386
43183600	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43183600
43188681	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43188681
43188883	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43188883
43196366	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43196366
43201246	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43201246
43201447	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43201447
43209202	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43209202
43209413	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43209413
43214616	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43214616
43214817	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43214817
43220763	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43220763
43220964	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43220964
43231591	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43231591
43231792	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43231792
43238342	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43238342
43238543	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43238543
43243830	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43243830
43244030	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43244030
43248572	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43248572
43248774	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43248774
43257860	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43257860
43258060	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43258060
43263547	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43263547
43267418	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43267418
43272231	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43272231
43272433	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43272433
43282390	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43282390
43285199	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43285199
43291548	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43291548
43295425	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43295425
43295626	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43295626
43303045	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43303045
43303246	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43303246
43313005	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43313005
43313205	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43313205
43319220	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43319220
43319421	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43319421
43329581	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43329581
43329781	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43329781
43337340	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43337340
43341611	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43341611
43341822	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43341822
43346959	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43346959
43347159	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43347159
43352908	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43352908
43353109	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43353109
43363068	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43363068
43363268	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43363268
43374565	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43374565
43374767	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43374767
43384727	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43384727
43384941	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43384941
43390873	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43390873
43391074	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43391074
43399094	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43399094
43399296	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43399296
43409456	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43409456
43409657	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43409657
43416941	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43416941
43417142	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43417142
43424761	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43424761
43424962	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43424962
43435456	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43435456
43435656	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43435656
43442207	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43442207
43442408	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43442408
43448824	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43448824
43456914	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43456914
43466604	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43466604
43466804	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43466804
43475025	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43475025
43475226	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43475226
43488193	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43488193
43488394	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43488394
43496214	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43496214
43500225	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43500225
43500427	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43500427
43509583	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43509583
43514195	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43514195
43518339	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43518339
43518539	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43518539
43524300	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43524300
43524500	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43524500
43530973	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43530973
43535183	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43535183
43542335	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43542335
43542535	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43542535
43549486	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43549486
43549687	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43549687
43556773	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43556773
43563858	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43563858
43567467	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43567467
43567667	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43567667
43573549	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43573549
43573750	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43573750
43582975	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43582975
43583175	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43583175
43590259	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43590259
43590470	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43590470
43599550	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43599550
43599750	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43599750
43609910	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43609910
43610111	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43610111
43617397	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43617397
43617597	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43617597
43626220	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43626220
43626421	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43626421
43632102	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43632102
43632302	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43632302
43640524	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43640524
43640724	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43640724
43665791	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43665791
43671605	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43671605
43671805	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43671805
43679696	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43679696
43679897	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43679897
43689050	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43689050
43689250	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43689250
43696404	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43696404
43696604	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43696604
43702418	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43702418
43705962	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43705962
43706164	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43706164
43713983	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43713983
43720331	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43720331
43720533	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43720533
43728753	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43728753
43728964	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43728964
43737111	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43737111
43737311	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43737311
43745865	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43745865
43752482	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43752482
43752682	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43752683
43770929	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43770929
43775955	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43775955
43781157	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43781157
43781358	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43781358
43788375	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43788375
43792654	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43792654
43792854	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43792854
43806222	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43806222
43806423	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43806423
43813641	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43813641
43819790	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43819790
43826013	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43826013
43826213	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43826213
43833160	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43833160
43833360	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43833360
43840378	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43840378
43844455	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43844455
43844658	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43844658
43854280	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43854280
43854480	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43854480
43861973	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43861973
43862173	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	43862173
43871327	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43871327
43871528	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43871528
43879949	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43879949
43880149	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43880149
43887367	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43887367
43887568	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43887568
43894520	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43894520
43900736	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43900736
43900937	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43900937
43906417	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43906417
43912499	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43912499
43912711	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	43912711
43920989	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43920989
43921190	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43921190
43929811	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43929811
43930011	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	43930011
43937231	Triggered	8,52,53,54,55,56,	 NoSound	40	2	43937231
43937432	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	43937432
43949529	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43949529
43949729	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	43949729
43957215	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43957215
43957426	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43957426
43968245	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43968245
43968446	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	43968446
43977066	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43977066
43980879	Triggered	6,47,48,49,50,51,	 NoSound	40	2	43980879
43981079	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	43981079
43991305	Triggered	4,42,43,44,45,46,	 NoSound	40	2	43991305
43991505	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	43991505
