Ver1.3	1015286320	StartFile	12/21/2020	12:26:05 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\122120\SoundData.txt	1015286320
1015501637	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1015501637
1015501839	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1015501839
1015516474	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015516474
1015526835	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015526835
1015527037	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015527037
1015546219	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015546219
1015549895	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015549895
1015550100	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015550100
1015568210	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015568210
1015571418	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015571418
1015571621	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015571621
1015585860	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015585860
1015586063	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1015586063
1015589398	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015589398
1015589598	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015589598
1015602899	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015602899
1015603102	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1015603102
1015605640	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015605640
1015605842	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015605842
1015618217	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015618217
1015618420	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1015618420
1015621087	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015621087
1015621290	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015621290
1015633381	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015633381
1015633583	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1015633583
1015636922	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015636922
1015637124	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015637124
1015700688	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015700688
1015700889	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1015700889
1015703696	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015703696
1015703907	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015703907
1015722411	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015722411
1015722612	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1015722612
1015725286	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1015725286
1015725489	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1015725489
1015739522	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1015739522
1015739723	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1015739723
1015754963	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1015754963
