Wednesday, October 21, 2020	11:53:03 AM	Game1.txt	751156702
Cued	Now	751172006
9	BlinkStart	751172053
9	BlinkEnd	751450394
24,5	BlinkStart	751450491
24,5	BlinkEnd	751559192
5	0DropFeed	751559272
24	NoFeedAbort	751559352
1	BlinkStart	751569369
1	BlinkEnd	751655277
1	NoFeedLowProb	751655357
6,48	BlinkStart	751655388
6,48	BlinkEnd	751842515
6	Feed	751842595
48	Feed	751842675
1	BlinkStart	751842784
1	BlinkEnd	751989858
1	NoFeedLowProb	751989938
6,48	BlinkStart	751989966
6,48	BlinkEnd	752002132
6	Feed	752002213
48	Feed	752002293
1	BlinkStart	752002404
1	BlinkEnd	752031974
1	NoFeedLowProb	752032054
4,44	BlinkStart	752032079
4,44	BlinkEnd	752120237
4	Feed	752120318
44	Feed	752120399
1	BlinkStart	752120496
1	BlinkEnd	752177334
1	NoFeedLowProb	752177414
4,44	BlinkStart	752177444
4,44	BlinkEnd	752211811
4	Feed	752211892
44	Feed	752211972
21,1	BlinkStart	752212066
21,1	BlinkEnd	752312467
1	0DropFeed	752312547
21	Feed	752312627
6,48,4,44	BlinkStart	752312741
6,48,4,44	BlinkEnd	752324800
6	Feed	752324880
48	Feed	752324961
20,1	BlinkStart	752325068
20,1	BlinkEnd	752341106
1	0DropFeed	752341186
20	Feed	752341266
6,48,4,44	BlinkStart	752341368
6,48,4,44	BlinkEnd	752348687
6	Feed	752348767
48	Feed	752348847
19,1	BlinkStart	752348956
19,1	BlinkEnd	752362826
1	0DropFeed	752362906
19	Feed	752362986
6,48,4,44	BlinkStart	752363103
6,48,4,44	BlinkEnd	752369744
4	Feed	752369824
44	Feed	752369904
18,1	BlinkStart	752370004
18,1	BlinkEnd	752391888
1	0DropFeed	752391968
18	Feed	752392048
6,48,4,44	BlinkStart	752392164
6,48,4,44	BlinkEnd	752398023
4	Feed	752398103
44	Feed	752398183
17,1	BlinkStart	752398276
17,1	BlinkEnd	752409936
1	0DropFeed	752410016
17	Feed	752410096
6,48,4,44	BlinkStart	752410209
6,48,4,44	BlinkEnd	752456505
6	Feed	752456585
48	Feed	752456665
16,1	BlinkStart	752456765
16,1	BlinkEnd	752540254
1	0DropFeed	752540334
16	Feed	752540414
6,48,4,44	BlinkStart	752540519
6,48,4,44	BlinkEnd	752545971
6	Feed	752546051
48	Feed	752546131
14,1	BlinkStart	752546241
14,1	BlinkEnd	752743856
1	0DropFeed	752743936
14	NoFeedAbort	752744017
5	BlinkStart	752754037
5	BlinkEnd	753154367
5	NoFeedLowProb	753154447
8,53	BlinkStart	753154455
8,53	BlinkEnd	753334863
8	Feed	753334943
53	Feed	753335024
5	BlinkStart	753335112
5	BlinkEnd	753348883
5	NoFeedLowProb	753348963
2,39	BlinkStart	753348984
2,39	BlinkEnd	753358027
2	Feed	753358107
39	Feed	753358188
5	BlinkStart	753358294
5	BlinkEnd	753401177
5	NoFeedLowProb	753401257
8,53	BlinkStart	753401276
8,53	BlinkEnd	753412719
8	Feed	753412799
53	Feed	753412879
5	BlinkStart	753413027
5	BlinkEnd	753817392
5	NoFeedLowProb	753817473
8,53	BlinkStart	753817564
8,53	BlinkEnd	753828766
8	Feed	753828846
53	Feed	753828926
25,5	BlinkStart	753829085
25,5	BlinkEnd	754930640
5	0DropFeed	754930720
25	Feed	754930800
2,39,8,53	BlinkStart	754930984
2,39,8,53	BlinkEnd	755037735
2	Feed	755037815
39	Feed	755037895
24,5	BlinkStart	755038050
24,5	BlinkEnd	755065412
5	0DropFeed	755065492
24	NoFeedAbort	755065572
1	BlinkStart	755075652
1	BlinkEnd	755167392
1	NoFeedLowProb	755167473
6,47	BlinkStart	755167597
6,47	BlinkEnd	755662797
6	Feed	755662878
47	Feed	755662958
1	BlinkStart	755663124
1	BlinkEnd	755679885
1	NoFeedLowProb	755679965
4,43	BlinkStart	755680035
4,43	BlinkEnd	755693362
4	Feed	755693442
43	Feed	755693523
1	BlinkStart	755693691
1	BlinkEnd	755740592
1	NoFeedLowProb	755740672
6,47	BlinkStart	755740759
6,47	BlinkEnd	755945578
6	Feed	755945658
47	Feed	755945738
1	BlinkStart	755945921
1	BlinkEnd	756064547
1	NoFeedLowProb	756064628
4,43	BlinkStart	756064718
4,43	BlinkEnd	756589048
4	Feed	756589128
43	Feed	756589208
21,1	BlinkStart	756589369
21,1	BlinkEnd	756614921
1	0DropFeed	756615001
21	Feed	756615081
6,47,4,43	BlinkStart	756615290
6,47,4,43	BlinkEnd	756681905
0	StopTraining	756681986
0	StopTraining	756681986
0	StopTraining	756681987
0	StopTraining	756681988
0	StopTraining	756681988
0	StopTraining	756681989
0	StopTraining	756681989
0	StopTraining	756681990
0	StopTraining	756681990
0	StopTraining	756681991
