Ver1.2	670172695	StartFile	5/20/2020	7:54:28 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\052020\SoundData.txt	670172695
670204256	Triggered	7	 Noisy Tone	25	2	670204256
670209779	Triggered	6	 NoSound	25	2	670209779
670214057	Triggered	5	 PureTone-5kHz	25	2	670214057
670219271	Triggered	2	 NoSound	25	2	670219271
670227894	Triggered	3	 Noisy Tone	25	2	670227894
670232373	Triggered	4	 NoSound	25	2	670232373
670238190	Triggered	5	 PureTone-5kHz	25	2	670238190
670245072	Triggered	8	 NoSound	25	2	670245072
670253160	Triggered	5	 PureTone-5kHz	25	2	670253160
670258507	Triggered	1	 Modulated Tone	25	2	670258507
670263987	Triggered	6	 NoSound	25	2	670263987
670270270	Triggered	1	 Modulated Tone	25	2	670270270
670274617	Triggered	6	 NoSound	25	2	670274617
670280430	Triggered	1	 Modulated Tone	25	2	670280430
670286111	Triggered	2	 NoSound	25	2	670286111
670294266	Triggered	6	 NoSound	25	2	670294266
670301752	Triggered	4	 NoSound	25	2	670301752
670305763	Triggered	3	 Noisy Tone	25	2	670305763
670311444	Triggered	2	 NoSound	25	2	670311444
670315588	Triggered	1	 Modulated Tone	25	2	670315588
670319332	Triggered	4	 NoSound	25	2	670319332
670328823	Triggered	1	 Modulated Tone	25	2	670328823
670333836	Triggered	6	 NoSound	25	2	670333836
670336845	Triggered	7	 Noisy Tone	25	2	670336845
670339985	Triggered	8	 NoSound	25	2	670339985
670344530	Triggered	1	 Modulated Tone	25	2	670344530
670348274	Triggered	4	 NoSound	25	2	670348274
670355759	Triggered	1	 Modulated Tone	25	2	670355759
670358901	Triggered	6	 NoSound	25	2	670358901
670363847	Triggered	1	 Modulated Tone	25	2	670363847
670367128	Triggered	4	 NoSound	25	2	670367128
670373806	Triggered	1	 Modulated Tone	25	2	670373806
670376948	Triggered	4	 NoSound	25	2	670376948
670388717	Triggered	1	 Modulated Tone	25	2	670388717
670391787	Triggered	5	 PureTone-5kHz	25	2	670391787
670395529	Triggered	2	 NoSound	25	2	670395529
670403689	Triggered	5	 PureTone-5kHz	25	2	670403689
670406359	Triggered	2	 NoSound	25	2	670406359
670414646	Triggered	5	 PureTone-5kHz	25	2	670414646
670419927	Triggered	8	 NoSound	25	2	670419927
670425542	Triggered	1	 Modulated Tone	25	2	670425542
670428683	Triggered	4	 NoSound	25	2	670428683
670442051	Triggered	4	 NoSound	25	2	670442051
670446867	Triggered	1	 Modulated Tone	25	2	670446867
670449337	Triggered	4	 NoSound	25	2	670449337
670458562	Triggered	1	 Modulated Tone	25	2	670458562
670461100	Triggered	4	 NoSound	25	2	670461100
670470058	Triggered	1	 Modulated Tone	25	2	670470058
670472605	Triggered	4	 NoSound	25	2	670472605
670481489	Triggered	1	 Modulated Tone	25	2	670481489
670484027	Triggered	4	 NoSound	25	2	670484027
670493118	Triggered	1	 Modulated Tone	25	2	670493118
670495726	Triggered	4	 NoSound	25	2	670495726
670504280	Triggered	1	 Modulated Tone	25	2	670504280
670506753	Triggered	4	 NoSound	25	2	670506753
670515910	Triggered	1	 Modulated Tone	25	2	670515910
670518320	Triggered	4	 NoSound	25	2	670518320
670522728	Triggered	5	 PureTone-5kHz	25	2	670522728
670526137	Triggered	2	 NoSound	25	2	670526137
670532286	Triggered	5	 PureTone-5kHz	25	2	670532286
670535694	Triggered	8	 NoSound	25	2	670535694
670539104	Triggered	7	 Noisy Tone	25	2	670539104
670541845	Triggered	6	 NoSound	25	2	670541845
670545454	Triggered	2	 NoSound	25	2	670545454
670548530	Triggered	3	 Noisy Tone	25	2	670548530
670551336	Triggered	4	 NoSound	25	2	670551336
670555949	Triggered	5	 PureTone-5kHz	25	2	670555949
670559091	Triggered	8	 NoSound	25	2	670559091
670570586	Triggered	5	 PureTone-5kHz	25	2	670570586
670573327	Triggered	8	 NoSound	25	2	670573327
670578540	Triggered	1	 Modulated Tone	25	2	670578540
670581682	Triggered	6	 NoSound	25	2	670581682
670588633	Triggered	1	 Modulated Tone	25	2	670588633
670591106	Triggered	6	 NoSound	25	2	670591106
670598793	Triggered	4	 NoSound	25	2	670598793
