Monday, October 26, 2020	11:51:12 AM	Game1.txt	416840513
Cued	Now	416850758
9	BlinkStart	416850809
9	BlinkEnd	417169960
4,43	BlinkStart	417170047
4,43	BlinkEnd	417174008
8,52	BlinkStart	417174100
8,52	BlinkEnd	417197444
8	Feed	417197524
52	Feed	417197604
4	BlinkStart	417197708
4	BlinkEnd	417322045
4	0DropFeed	417322125
8,52	BlinkStart	417322245
8,52	BlinkEnd	417363197
8	Feed	417363277
52	Feed	417363357
2,38	BlinkStart	417363465
2,38	BlinkEnd	417387745
2	Feed	417387825
38	Feed	417387905
4,42	BlinkStart	417388002
4,42	BlinkEnd	417407360
4	Feed	417407440
42	Feed	417407520
2	BlinkStart	417407629
2	BlinkEnd	417419573
2	0DropFeed	417419653
4,43	BlinkStart	417419756
4,43	BlinkEnd	417428598
4	Feed	417428678
43	Feed	417428759
6	BlinkStart	417428860
6	BlinkEnd	417439368
6	0DropFeed	417439448
8	BlinkStart	417439549
8	BlinkEnd	417444181
8	0DropFeed	417444261
6	BlinkStart	417444364
6	BlinkEnd	417449595
6	0DropFeed	417449675
2,37	BlinkStart	417449783
2,37	BlinkEnd	417456635
2	Feed	417456715
37	Feed	417456795
4,43	BlinkStart	417456901
4,43	BlinkEnd	417464456
4	Feed	417464536
43	Feed	417464616
2,38	BlinkStart	417464718
2,38	BlinkEnd	417473300
2	Feed	417473380
38	Feed	417473460
8	BlinkStart	417473571
8	BlinkEnd	417485936
8	0DropFeed	417486016
4	BlinkStart	417486117
4	BlinkEnd	417495264
4	0DropFeed	417495344
8,53	BlinkStart	417495460
8,53	BlinkEnd	417504828
8	Feed	417504908
53	Feed	417504989
2,37	BlinkStart	417505087
2,37	BlinkEnd	417548509
2	Feed	417548589
37	Feed	417548669
8	BlinkStart	417548781
8	BlinkEnd	417557774
8	0DropFeed	417557854
2	BlinkStart	417557944
2	BlinkEnd	417568604
2	0DropFeed	417568684
6,48	BlinkStart	417568789
6,48	BlinkEnd	417575043
6	Feed	417575123
48	Feed	417575203
2	BlinkStart	417575312
2	BlinkEnd	417588579
2	0DropFeed	417588659
8,52	BlinkStart	417588778
8,52	BlinkEnd	417595257
8	Feed	417595337
52	Feed	417595417
4,42	BlinkStart	417595504
4,42	BlinkEnd	417607951
4	Feed	417608031
42	Feed	417608111
2,38	BlinkStart	417608205
2,38	BlinkEnd	417616857
2	Feed	417616937
38	Feed	417617018
6	BlinkStart	417617133
6	BlinkEnd	417627806
6	0DropFeed	417627886
8,52	BlinkStart	417627984
8,52	BlinkEnd	417632680
8	Feed	417632760
52	Feed	417632840
4,43	BlinkStart	417632929
4,43	BlinkEnd	417643217
4	Feed	417643297
43	Feed	417643377
2,37	BlinkStart	417643532
2,37	BlinkEnd	417651873
2	Feed	417651953
37	Feed	417652034
4,43	BlinkStart	417652176
4,43	BlinkEnd	417664026
4	Feed	417664106
43	Feed	417664186
2,38	BlinkStart	417664327
2,38	BlinkEnd	417674014
2	Feed	417674094
38	Feed	417674174
