Ver1.3	762747006	StartFile	11/19/2020	2:23:03 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111920\SoundData.txt	762747006
763074538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763074538
763074741	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	763074741
763090848	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763090848
763094993	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763094993
763095196	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763095196
763106889	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763106889
763109965	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763109965
763110167	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763110167
763119321	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763119321
763122062	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763122062
763122265	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763122265
763130618	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763130618
763130821	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	763130821
763133426	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763133426
763133628	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763133628
763142382	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763142382
763142584	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	763142584
763146793	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763146793
763146994	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763146994
763154012	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763154012
763154225	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	763154225
763156353	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763156353
763156554	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763156554
763164641	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763164641
763164844	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	763164844
763167915	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763167915
763168129	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763168129
763175802	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763175802
763176006	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	763176006
763178482	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763178482
763178684	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763178684
763187499	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763187499
763187700	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	763187700
763190974	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763190974
763191176	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	763191176
763198328	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763198328
763198528	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	763198528
763224261	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763224261
763227336	Triggered	2,37,38,39,40,41,	 NoSound	40	2	763227336
763227538	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	763227538
763234555	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763234555
763237562	Triggered	2,37,38,39,40,41,	 NoSound	40	2	763237562
763237763	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	763237763
763249060	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763249060
763251800	Triggered	2,37,38,39,40,41,	 NoSound	40	2	763251800
763252003	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	763252003
763258285	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763258285
763258487	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	763258487
763261491	Triggered	8,52,53,54,55,56,	 NoSound	40	2	763261491
763269452	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763269452
763269653	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	763269653
763294780	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763294780
763297920	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763297920
763298121	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763298121
763304143	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763304143
763306877	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763306877
763307078	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763307078
763312425	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763312425
763315165	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763315165
763315377	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763315377
763321181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763321181
763321385	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	763321385
763324591	Triggered	6,47,48,49,50,51,	 NoSound	40	2	763324591
763324794	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	763324794
763337759	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763337759
763337962	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	763337962
763340164	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763340164
763340365	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763340365
763345245	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763345245
763345448	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	763345448
763347850	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763347850
763348050	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763348050
763353331	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763353331
763353545	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	763353545
763356218	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763356218
763356418	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763356418
763361552	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763361552
763361754	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	763361754
763364494	Triggered	6,47,48,49,50,51,	 NoSound	40	2	763364494
763364697	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	763364697
763381005	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763381005
763381206	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	763381206
763383343	Triggered	4,42,43,44,45,46,	 NoSound	40	2	763383343
763383543	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	763383543
763388824	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	763388824
763389024	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	763389024
763405869	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763405869
763408213	Triggered	2,37,38,39,40,41,	 NoSound	40	2	763408213
763408416	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	763408416
763419771	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	763419771
