Ver1.2	1548560576	StartFile	3/31/2020	4:43:36 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\033120\SoundData.txt	1548560576
1549160682	Triggered	2	 NoSound	50	2	1549160682
1549170776	Triggered	5	 PureTone-5kHz	50	2	1549170776
1549174985	Triggered	1	 PureTone-5kHz	50	2	1549174985
1549178261	Triggered	6	 NoSound	50	2	1549178261
1549185219	Triggered	1	 PureTone-5kHz	50	2	1549185219
1549188689	Triggered	6	 NoSound	50	2	1549188689
1549195979	Triggered	1	 PureTone-5kHz	50	2	1549195979
1549199516	Triggered	6	 NoSound	50	2	1549199516
1549205665	Triggered	1	 PureTone-5kHz	50	2	1549205665
1549209142	Triggered	4	 NoSound	50	2	1549209142
1549222716	Triggered	1	 PureTone-5kHz	50	2	1549222716
1549226126	Triggered	5	 PureTone-5kHz	50	2	1549226126
1549229602	Triggered	8	 NoSound	50	2	1549229602
1549237148	Triggered	5	 PureTone-5kHz	50	2	1549237148
1549242494	Triggered	1	 PureTone-5kHz	50	2	1549242494
1549246109	Triggered	8	 NoSound	50	2	1549246109
1549253795	Triggered	5	 PureTone-5kHz	50	2	1549253795
1549259140	Triggered	8	 NoSound	50	2	1549259140
1549266090	Triggered	5	 PureTone-5kHz	50	2	1549266090
1549269440	Triggered	2	 NoSound	50	2	1549269440
1549279190	Triggered	5	 PureTone-5kHz	50	2	1549279190
1549283936	Triggered	4	 NoSound	50	2	1549283936
1549292294	Triggered	1	 PureTone-5kHz	50	2	1549292294
1549295435	Triggered	6	 NoSound	50	2	1549295436
1549302584	Triggered	1	 PureTone-5kHz	50	2	1549302584
1549305993	Triggered	6	 NoSound	50	2	1549305993
1549312276	Triggered	1	 PureTone-5kHz	50	2	1549312276
1549315627	Triggered	6	 NoSound	50	2	1549315627
1549321901	Triggered	1	 PureTone-5kHz	50	2	1549321901
1549325444	Triggered	4	 NoSound	50	2	1549325444
1549334273	Triggered	1	 PureTone-5kHz	50	2	1549334273
1549338484	Triggered	5	 PureTone-5kHz	50	2	1549338484
1549341752	Triggered	2	 NoSound	50	2	1549341752
1549349379	Triggered	5	 PureTone-5kHz	50	2	1549349379
1549353384	Triggered	2	 NoSound	50	2	1549353384
1549360669	Triggered	5	 PureTone-5kHz	50	2	1549360669
1549364079	Triggered	2	 NoSound	50	2	1549364079
1549370296	Triggered	5	 PureTone-5kHz	50	2	1549370296
1549373708	Triggered	8	 NoSound	50	2	1549373708
1549380061	Triggered	5	 PureTone-5kHz	50	2	1549380061
1549393087	Triggered	1	 PureTone-5kHz	50	2	1549393087
1549396497	Triggered	4	 NoSound	50	2	1549396497
1549403650	Triggered	1	 PureTone-5kHz	50	2	1549403650
1549407191	Triggered	4	 NoSound	50	2	1549407191
1549413480	Triggered	1	 PureTone-5kHz	50	2	1549413480
1549417083	Triggered	4	 NoSound	50	2	1549417083
1549423707	Triggered	1	 PureTone-5kHz	50	2	1549423707
1549426850	Triggered	6	 NoSound	50	2	1549426850
1549438944	Triggered	1	 PureTone-5kHz	50	2	1549438944
1549443552	Triggered	5	 PureTone-5kHz	50	2	1549443552
1549446362	Triggered	2	 NoSound	50	2	1549446362
1549453045	Triggered	5	 PureTone-5kHz	50	2	1549453045
1549456318	Triggered	2	 NoSound	50	2	1549456318
1549463403	Triggered	5	 PureTone-5kHz	50	2	1549463403
1549466815	Triggered	2	 NoSound	50	2	1549466815
1549473301	Triggered	5	 PureTone-5kHz	50	2	1549473301
1549476706	Triggered	8	 NoSound	50	2	1549476706
1549487733	Triggered	5	 PureTone-5kHz	50	2	1549487733
1549491613	Triggered	1	 PureTone-5kHz	50	2	1549491613
1549494151	Triggered	4	 NoSound	50	2	1549494151
1549507721	Triggered	1	 PureTone-5kHz	50	2	1549507721
1549510260	Triggered	4	 NoSound	50	2	1549510260
1549522694	Triggered	1	 PureTone-5kHz	50	2	1549522694
1549525834	Triggered	4	 NoSound	50	2	1549525834
1549537464	Triggered	1	 PureTone-5kHz	50	2	1549537464
1549540741	Triggered	4	 NoSound	50	2	1549540741
1549553512	Triggered	1	 PureTone-5kHz	50	2	1549553512
1549557715	Triggered	5	 PureTone-5kHz	50	2	1549557715
1549561065	Triggered	8	 NoSound	50	2	1549561065
1549572828	Triggered	5	 PureTone-5kHz	50	2	1549572828
1549576098	Triggered	8	 NoSound	50	2	1549576098
1549588729	Triggered	5	 PureTone-5kHz	50	2	1549588729
1549591880	Triggered	8	 NoSound	50	2	1549591880
1549603837	Triggered	5	 PureTone-5kHz	50	2	1549603837
1549607043	Triggered	8	 NoSound	50	2	1549607043
1549619008	Triggered	5	 PureTone-5kHz	50	2	1549619008
1549622887	Triggered	1	 PureTone-5kHz	50	2	1549622887
1549626302	Triggered	4	 NoSound	50	2	1549626302
1549636521	Triggered	1	 PureTone-5kHz	50	2	1549636521
1549639930	Triggered	4	 NoSound	50	2	1549639930
1549647886	Triggered	1	 PureTone-5kHz	50	2	1549647886
1549651093	Triggered	4	 NoSound	50	2	1549651093
1549660525	Triggered	1	 PureTone-5kHz	50	2	1549660525
1549663791	Triggered	4	 NoSound	50	2	1549663791
1549671882	Triggered	1	 PureTone-5kHz	50	2	1549671882
1549675891	Triggered	5	 PureTone-5kHz	50	2	1549675891
1549679032	Triggered	8	 NoSound	50	2	1549679032
1549691265	Triggered	5	 PureTone-5kHz	50	2	1549691265
1549694607	Triggered	8	 NoSound	50	2	1549694607
1549707038	Triggered	5	 PureTone-5kHz	50	2	1549707038
1549710248	Triggered	8	 NoSound	50	2	1549710248
1549724619	Triggered	5	 PureTone-5kHz	50	2	1549724619
1549727893	Triggered	8	 NoSound	50	2	1549727893
1549741261	Triggered	5	 PureTone-5kHz	50	2	1549741261
1549745273	Triggered	1	 PureTone-5kHz	50	2	1549745273
1549748614	Triggered	6	 NoSound	50	2	1549748614
1549754697	Triggered	1	 PureTone-5kHz	50	2	1549754697
1549758239	Triggered	6	 NoSound	50	2	1549758239
1549763186	Triggered	1	 PureTone-5kHz	50	2	1549763186
1549768669	Triggered	5	 PureTone-5kHz	50	2	1549768669
1549773211	Triggered	4	 NoSound	50	2	1549773211
1549776286	Triggered	3	 NoSound	50	2	1549776286
1549780899	Triggered	2	 NoSound	50	2	1549780899
1549784908	Triggered	6	 NoSound	50	2	1549784908
1549790523	Triggered	1	 PureTone-5kHz	50	2	1549790523
1549794267	Triggered	4	 NoSound	50	2	1549794267
1549801686	Triggered	1	 PureTone-5kHz	50	2	1549801686
1549806097	Triggered	5	 PureTone-5kHz	50	2	1549806097
1549809439	Triggered	2	 NoSound	50	2	1549809439
1549820936	Triggered	5	 PureTone-5kHz	50	2	1549820936
1549824684	Triggered	2	 NoSound	50	2	1549824684
1549836577	Triggered	5	 PureTone-5kHz	50	2	1549836577
1549840190	Triggered	2	 NoSound	50	2	1549840190
1549850747	Triggered	5	 PureTone-5kHz	50	2	1549850747
1549854155	Triggered	8	 NoSound	50	2	1549854155
1549862783	Triggered	5	 PureTone-5kHz	50	2	1549862783
1549868391	Triggered	1	 PureTone-5kHz	50	2	1549868391
1549871946	Triggered	6	 NoSound	50	2	1549871946
1549877553	Triggered	1	 PureTone-5kHz	50	2	1549877553
1549896405	Triggered	6	 NoSound	50	2	1549896405
1549902682	Triggered	1	 PureTone-5kHz	50	2	1549902682
1549910301	Triggered	5	 PureTone-5kHz	50	2	1549910301
1549918059	Triggered	6	 NoSound	50	2	1549918059
1549924005	Triggered	1	 PureTone-5kHz	50	2	1549924005
1549927549	Triggered	4	 NoSound	50	2	1549927549
1549949340	Triggered	1	 PureTone-5kHz	50	2	1549949340
1549955628	Triggered	5	 PureTone-5kHz	50	2	1549955628
1549959230	Triggered	8	 NoSound	50	2	1549959230
1549969256	Triggered	5	 PureTone-5kHz	50	2	1549969256
1549973004	Triggered	8	 NoSound	50	2	1549973004
1549982089	Triggered	5	 PureTone-5kHz	50	2	1549982089
1549985631	Triggered	8	 NoSound	50	2	1549985631
1549994659	Triggered	5	 PureTone-5kHz	50	2	1549994659
1549998201	Triggered	8	 NoSound	50	2	1549998201
1550007823	Triggered	5	 PureTone-5kHz	50	2	1550007823
1550012838	Triggered	1	 PureTone-5kHz	50	2	1550012838
1550016310	Triggered	6	 NoSound	50	2	1550016310
1550026073	Triggered	1	 PureTone-5kHz	50	2	1550026073
1550030749	Triggered	6	 NoSound	50	2	1550030749
1550039505	Triggered	1	 PureTone-5kHz	50	2	1550039505
1550044452	Triggered	6	 NoSound	50	2	1550044452
1550052212	Triggered	1	 PureTone-5kHz	50	2	1550052212
1550056081	Triggered	4	 NoSound	50	2	1550056081
1550070185	Triggered	1	 PureTone-5kHz	50	2	1550070185
1550074999	Triggered	5	 PureTone-5kHz	50	2	1550074999
1550078410	Triggered	2	 NoSound	50	2	1550078410
1550092442	Triggered	5	 PureTone-5kHz	50	2	1550092442
1550095855	Triggered	2	 NoSound	50	2	1550095855
1550117980	Triggered	5	 PureTone-5kHz	50	2	1550117980
1550121651	Triggered	2	 NoSound	50	2	1550121651
1550135488	Triggered	5	 PureTone-5kHz	50	2	1550135488
1550139099	Triggered	8	 NoSound	50	2	1550139099
1550149525	Triggered	5	 PureTone-5kHz	50	2	1550149525
1550154337	Triggered	1	 PureTone-5kHz	50	2	1550154337
1550158416	Triggered	4	 NoSound	50	2	1550158416
1550166971	Triggered	1	 PureTone-5kHz	50	2	1550166971
1550175591	Triggered	4	 NoSound	50	2	1550175591
1550185420	Triggered	1	 PureTone-5kHz	50	2	1550185420
1550190839	Triggered	4	 NoSound	50	2	1550190839
1550198123	Triggered	1	 PureTone-5kHz	50	2	1550198123
1550714537	Triggered	6	 NoSound	50	2	1550714537
1550738328	Triggered	1	 PureTone-5kHz	50	2	1550738328
1550744141	Triggered	5	 PureTone-5kHz	50	2	1550744141
1550748419	Triggered	2	 NoSound	50	2	1550748419
1550768002	Triggered	5	 PureTone-5kHz	50	2	1550768002
1550771887	Triggered	2	 NoSound	50	2	1550771887
1550787854	Triggered	5	 PureTone-5kHz	50	2	1550787854
1550791940	Triggered	2	 NoSound	50	2	1550791940
1550807189	Triggered	5	 PureTone-5kHz	50	2	1550807189
1550812253	Triggered	8	 NoSound	50	2	1550812253
1550826362	Triggered	5	 PureTone-5kHz	50	2	1550826362
1550831441	Triggered	1	 PureTone-5kHz	50	2	1550831441
1550834977	Triggered	4	 NoSound	50	2	1550834977
1550850558	Triggered	1	 PureTone-5kHz	50	2	1550850558
1550853959	Triggered	4	 NoSound	50	2	1550853959
1550870076	Triggered	1	 PureTone-5kHz	50	2	1550870076
1550873613	Triggered	4	 NoSound	50	2	1550873613
1550890256	Triggered	1	 PureTone-5kHz	50	2	1550890256
1550894131	Triggered	4	 NoSound	50	2	1550894131
1550909104	Triggered	1	 PureTone-5kHz	50	2	1550909104
1550913518	Triggered	5	 PureTone-5kHz	50	2	1550913518
1550917397	Triggered	2	 NoSound	50	2	1550917397
1550938114	Triggered	5	 PureTone-5kHz	50	2	1550938114
1550941929	Triggered	2	 NoSound	50	2	1550941929
1550950011	Triggered	5	 PureTone-5kHz	50	2	1550950011
1550954422	Triggered	2	 NoSound	50	2	1550954422
1550967123	Triggered	5	 PureTone-5kHz	50	2	1550967123
1550972334	Triggered	8	 NoSound	50	2	1550972334
1550988450	Triggered	5	 PureTone-5kHz	50	2	1550988450
1550993392	Triggered	1	 PureTone-5kHz	50	2	1550993392
1550997266	Triggered	6	 NoSound	50	2	1550997266
1551009967	Triggered	1	 PureTone-5kHz	50	2	1551009967
1552030432	Triggered	6	 NoSound	50	2	1552030432
1552043266	Triggered	1	 PureTone-5kHz	50	2	1552043266
1552048875	Triggered	6	 NoSound	50	2	1552048875
1552062649	Triggered	1	 PureTone-5kHz	50	2	1552062649
1552066856	Triggered	4	 NoSound	50	2	1552066856
1552073204	Triggered	3	 NoSound	50	2	1552073204
1552075877	Triggered	2	 NoSound	50	2	1552075877
1552097340	Triggered	3	 NoSound	50	2	1552097340
1552101282	Triggered	2	 NoSound	50	2	1552101282
1552302208	Triggered	1	 PureTone-5kHz	50	2	1552302208
1552357618	Triggered	5	 PureTone-5kHz	50	2	1552357618
1552380481	Triggered	2	 NoSound	50	2	1552380481
1552404742	Triggered	5	 PureTone-5kHz	50	2	1552404742
1552955439	Triggered	2	 NoSound	50	2	1552955439
1552974620	Triggered	3	 NoSound	50	2	1552974620
1552976292	Triggered	4	 NoSound	50	2	1552976292
1553027557	Triggered	5	 PureTone-5kHz	50	2	1553027557
1553035719	Triggered	4	 NoSound	50	2	1553035720
