Sunday, July 26, 2020	4:53:18 PM	Game1.txt	103739466
Cued	Now	103746689
9	BlinkStart	103746711
7	KBWrong7	103805116
2	KBWrong2	103805388
6	KBWrong6	103805588
7	KBWrong7	103820028
2	KBWrong2	103820316
6	KBWrong6	103820516
7	KBWrong7	103831180
2	KBWrong2	103831500
6	KBWrong6	103831701
9	BlinkEnd	104060621
23,5	BlinkStart	104060721
23,5	BlinkEnd	104085613
5	0DropFeed	104085694
23	NoFeedAbort	104085774
1	BlinkStart	104095790
1	BlinkEnd	104119534
1	NoFeedLowProb	104119614
6,48	BlinkStart	104119629
4	KBWrong4	104134828
2	KBWrong2	104135072
5	KBWrong5	104135272
2	KBWrong2	104135472
6,48	BlinkEnd	104138062
6	Feed	104138142
48	Feed	104138222
22,1	BlinkStart	104138318
22,1	BlinkEnd	104155270
1	0DropFeed	104155350
22	Feed	104155430
6,48,4,43	BlinkStart	104155517
6,48,4,43	BlinkEnd	104159542
4	Feed	104159622
43	Feed	104159702
22,1	BlinkStart	104159788
22,1	BlinkEnd	104171696
1	0DropFeed	104171776
22	Feed	104171857
6,48,4,43	BlinkStart	104171967
6,48,4,43	BlinkEnd	104175426
4	Feed	104175506
43	Feed	104175586
22,1	BlinkStart	104175692
22,1	BlinkEnd	104187039
1	0DropFeed	104187119
22	Feed	104187199
6,48,4,43	BlinkStart	104187312
6,48,4,43	BlinkEnd	104191369
4	Feed	104191449
43	Feed	104191529
22,1	BlinkStart	104191617
22,1	BlinkEnd	104201058
1	0DropFeed	104201138
22	Feed	104201218
6,48,4,43	BlinkStart	104201321
6,48,4,43	BlinkEnd	104204487
4	Feed	104204567
43	Feed	104204647
22,1	BlinkStart	104204734
22,1	BlinkEnd	104213511
1	0DropFeed	104213591
22	Feed	104213671
6,48,4,43	BlinkStart	104213775
6,48,4,43	BlinkEnd	104217062
4	Feed	104217142
43	Feed	104217223
22,1	BlinkStart	104217332
22,1	BlinkEnd	104226809
1	0DropFeed	104226889
22	Feed	104226969
6,48,4,43	BlinkStart	104227057
6,48,4,43	BlinkEnd	104230357
4	Feed	104230438
43	Feed	104230518
22,1	BlinkStart	104230618
22,1	BlinkEnd	104239742
1	0DropFeed	104239822
22	Feed	104239902
6,48,4,43	BlinkStart	104240024
6,48,4,43	BlinkEnd	104243052
4	Feed	104243132
43	Feed	104243212
22,1	BlinkStart	104243329
22,1	BlinkEnd	104252257
1	0DropFeed	104252337
22	Feed	104252417
6,48,4,43	BlinkStart	104252504
6,48,4,43	BlinkEnd	104255687
4	Feed	104255767
43	Feed	104255847
22,1	BlinkStart	104255935
22,1	BlinkEnd	104265433
1	0DropFeed	104265513
22	Feed	104265593
6,48,4,43	BlinkStart	104265716
6,48,4,43	BlinkEnd	104268863
4	Feed	104268943
43	Feed	104269023
22,1	BlinkStart	104269119
22,1	BlinkEnd	104279996
1	0DropFeed	104280076
22	Feed	104280156
6,48,4,43	BlinkStart	104280242
6,48,4,43	BlinkEnd	104283303
4	Feed	104283384
43	Feed	104283465
22,1	BlinkStart	104283576
22,1	BlinkEnd	104293290
1	0DropFeed	104293370
22	Feed	104293450
6,48,4,43	BlinkStart	104293537
6,48,4,43	BlinkEnd	104296542
4	Feed	104296622
43	Feed	104296702
22,1	BlinkStart	104296812
22,1	BlinkEnd	104306406
1	0DropFeed	104306486
22	Feed	104306566
6,48,4,43	BlinkStart	104306654
6,48,4,43	BlinkEnd	104309655
4	Feed	104309735
43	Feed	104309815
22,1	BlinkStart	104309924
22,1	BlinkEnd	104319163
1	0DropFeed	104319243
22	Feed	104319323
6,48,4,43	BlinkStart	104319502
6,48,4,43	BlinkEnd	104322472
4	Feed	104322552
43	Feed	104322632
22,1	BlinkStart	104322790
22,1	BlinkEnd	104331075
1	0DropFeed	104331155
22	Feed	104331236
6,48,4,43	BlinkStart	104331394
6,48,4,43	BlinkEnd	104334508
4	Feed	104334588
43	Feed	104334668
21,1	BlinkStart	104334840
21,1	BlinkEnd	104343048
1	0DropFeed	104343128
21	Feed	104343208
6,48,4,43	BlinkStart	104343358
6,48,4,43	BlinkEnd	104346298
4	Feed	104346378
43	Feed	104346458
20,1	BlinkStart	104346615
20,1	BlinkEnd	104355682
1	0DropFeed	104355762
20	Feed	104355842
6,48,4,43	BlinkStart	104356039
6,48,4,43	BlinkEnd	104359173
4	Feed	104359253
43	Feed	104359333
19,1	BlinkStart	104359478
19,1	BlinkEnd	104369762
1	0DropFeed	104369842
19	Feed	104369922
6,48,4,43	BlinkStart	104370081
6,48,4,43	BlinkEnd	104372831
4	Feed	104372911
43	Feed	104372991
18,1	BlinkStart	104373135
18,1	BlinkEnd	104381976
1	0DropFeed	104382056
18	Feed	104382137
6,48,4,43	BlinkStart	104382308
6,48,4,43	BlinkEnd	104385178
4	Feed	104385258
43	Feed	104385339
17,1	BlinkStart	104385504
