Ver1.3	2386887816	StartFile	3/9/2021	9:35:45 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\030921\SoundData.txt	2386887816
2387164074	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387164074
2387164275	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2387164275
2387180717	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387180717
2387186264	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2387186264
2387186467	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	2387186467
2387201037	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387201037
2387201240	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2387201240
2387204178	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2387204178
2387204382	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	2387204382
2387216677	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387216677
2387216879	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2387216879
2387228708	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387228708
2387232187	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2387232187
2387232390	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2387232390
2387242144	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387242144
2387242349	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2387242349
2387246087	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2387246087
2387246288	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2387246288
2387251969	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387251969
2387252171	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2387252171
2387255511	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2387255511
2387255712	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2387255712
2387262075	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387262075
2387262279	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2387262279
2387265805	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2387265805
2387266007	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2387266007
2387270818	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387270818
2387271021	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2387271021
2387274294	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2387274294
2387274498	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2387274498
2387281646	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387281646
2387281849	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2387281849
2387285256	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2387285256
2387285458	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2387285458
2387290001	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387290001
2387290203	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2387290203
2387293678	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2387293678
2387293880	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2387293880
2387300495	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387300495
2387300696	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2387300696
2387311126	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387311126
2387314199	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2387314199
2387314400	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2387314400
2387325360	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387325360
2387325562	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2387325562
2387328902	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2387328902
2387329103	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2387329103
2387335925	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2387335925
2387336127	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2387336127
2387348956	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2387348956
2387352901	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2387352901
2387353103	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	2387353103
