Ver1.3	133630030	StartFile	4/15/2021	10:54:49 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\041521\SoundData.txt	133630030
133865428	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	133865428
133865630	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	133865630
133876724	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133876724
133882740	Triggered	4,42,43,44,45,46,	 NoSound	40	2	133882740
133882941	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	133882941
133897310	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133897310
133905600	Triggered	4,42,43,44,45,46,	 NoSound	40	2	133905600
133905802	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	133905802
133916227	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133916227
133934340	Triggered	4,42,43,44,45,46,	 NoSound	40	2	133934340
133934542	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	133934542
133947374	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133947374
133947579	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	133947579
133953723	Triggered	6,47,48,49,50,51,	 NoSound	40	2	133953723
133953936	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	133953936
133964761	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133964761
133964965	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	133964965
133968496	Triggered	6,47,48,49,50,51,	 NoSound	40	2	133968496
133968696	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	133968696
133977118	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133977118
133977321	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	133977321
133980928	Triggered	6,47,48,49,50,51,	 NoSound	40	2	133980928
133986743	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133986743
133986945	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	133986945
133991299	Triggered	6,47,48,49,50,51,	 NoSound	40	2	133991299
133991500	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	133991500
133998173	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	133998173
133998375	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	133998375
134015886	Triggered	4,42,43,44,45,46,	 NoSound	40	2	134015886
134016087	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	134016087
134023371	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	134023371
134023573	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	134023573
134027182	Triggered	4,42,43,44,45,46,	 NoSound	40	2	134027182
134033200	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	134033200
134033402	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	134033402
134053068	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134053068
134056324	Triggered	2,37,38,39,40,41,	 NoSound	40	2	134056324
134056527	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	134056527
134068623	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134068623
134075039	Triggered	2,37,38,39,40,41,	 NoSound	40	2	134075039
134075241	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	134075241
134087812	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134087812
134092087	Triggered	2,37,38,39,40,41,	 NoSound	40	2	134092087
134092289	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	134092289
134104717	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134104717
134104920	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	134104920
134108393	Triggered	8,52,53,54,55,56,	 NoSound	40	2	134108393
134108596	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	134108596
134124436	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134124436
134124640	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	134124640
134127644	Triggered	8,52,53,54,55,56,	 NoSound	40	2	134127644
134127861	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	134127861
134140275	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	134140275
