Ver1.3	1427703105	StartFile	3/27/2021	10:04:35 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\032721\SoundData.txt	1427703105
1428088065	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428088065
1428088267	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1428088267
1428110657	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1428110657
1428110861	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1428110861
1428114935	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1428114935
1428115137	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1428115137
1428130174	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1428130174
1428130375	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1428130375
1428133517	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1428133517
1428133721	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1428133721
1428146149	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1428146149
1428146351	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1428146351
1428149491	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1428149491
1428149695	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1428149695
1428162793	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1428162793
1428162995	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1428162995
1428180572	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1428180572
1428180775	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1428180775
1428187524	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428187524
1428187728	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1428187728
1428191133	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1428191133
1428195344	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428195344
1428195548	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1428195548
1428198618	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1428198618
1428198819	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1428198819
1428204903	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428204903
1428205106	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1428205106
1428207843	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1428207843
1428211786	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428211786
1428211990	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1428211990
1428214995	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1428214995
1428215195	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1428215195
1428227896	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1428227896
1428228098	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1428228098
1428232641	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1428232641
1428232842	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1428232842
