Thursday, February 27, 2020	9:51:59 AM	Game1.txt	1062667023
cued	now	1062689038
7	BlinkStart	1062689118
7	BlinkEnd	1062744787
0	NoFeedLowProb	1062744867
1	BlinkStart	1062745099
1	BlinkEnd	1062760544
1	NoFeedLowProb	1062760624
6	BlinkStart	1062760854
6	BlinkEnd	1062960191
6	Feed	1062960271
1	BlinkStart	1062960501
1	BlinkEnd	1062974970
1	NoFeedLowProb	1062975050
4	BlinkStart	1062975280
4	BlinkEnd	1063004649
4	Feed	1063004729
1	BlinkStart	1063004959
1	BlinkEnd	1063028903
1	NoFeedLowProb	1063028983
4	BlinkStart	1063029213
4	BlinkEnd	1063052570
4	Feed	1063052651
1	BlinkStart	1063052881
1	BlinkEnd	1063069952
1	NoFeedLowProb	1063070032
6	BlinkStart	1063070262
6	BlinkEnd	1063076696
6	Feed	1063076776
1	BlinkStart	1063077006
1	BlinkEnd	1063082854
1	NoFeedLowProb	1063082934
6	BlinkStart	1063083164
6	BlinkEnd	1063161932
6	Feed	1063162012
1	BlinkStart	1063162243
1	BlinkEnd	1063169602
1	NoFeedLowProb	1063169682
4	BlinkStart	1063169912
4	BlinkEnd	1063176222
4	Feed	1063176302
1	BlinkStart	1063176534
1	BlinkEnd	1063195874
1	NoFeedLowProb	1063195954
46	BlinkStart	1063196184
46	BlinkEnd	1063201820
4	Feed	1063201900
1	BlinkStart	1063202131
1	BlinkEnd	1063218665
1	NoFeedLowProb	1063218745
46	BlinkStart	1063218975
46	BlinkEnd	1063224679
4	Feed	1063224759
1	BlinkStart	1063224990
1	BlinkEnd	1063244403
1	NoFeedLowProb	1063244483
46	BlinkStart	1063244713
46	BlinkEnd	1063249554
4	Feed	1063249634
1	BlinkStart	1063249864
1	BlinkEnd	1063264991
1	NoFeedLowProb	1063265071
46	BlinkStart	1063265302
46	BlinkEnd	1063270000
4	Feed	1063270081
1	BlinkStart	1063270311
1	BlinkEnd	1063286445
1	NoFeedLowProb	1063286525
46	BlinkStart	1063286756
46	BlinkEnd	1063290252
4	Feed	1063290332
1	BlinkStart	1063290562
1	BlinkEnd	1063304956
1	NoFeedLowProb	1063305036
46	BlinkStart	1063305266
46	BlinkEnd	1063308908
4	Feed	1063308988
1	BlinkStart	1063309218
1	BlinkEnd	1063321004
1	NoFeedLowProb	1063321084
5	BlinkStart	1063321314
5	BlinkEnd	1063350344
5	NoFeedLowProb	1063350424
2	BlinkStart	1063350654
2	BlinkEnd	1063354497
2	Feed	1063354577
5	BlinkStart	1063354807
5	BlinkEnd	1063372946
5	NoFeedLowProb	1063373026
8	BlinkStart	1063373256
8	BlinkEnd	1063376676
8	Feed	1063376756
5	BlinkStart	1063376987
5	BlinkEnd	1063405288
5	NoFeedLowProb	1063405368
2	BlinkStart	1063405599
2	BlinkEnd	1063408692
2	Feed	1063408772
5	BlinkStart	1063409003
5	BlinkEnd	1063432826
5	NoFeedLowProb	1063432906
8	BlinkStart	1063433136
8	BlinkEnd	1063436099
8	Feed	1063436180
5	BlinkStart	1063436410
5	BlinkEnd	1063443988
5	NoFeedLowProb	1063444068
8	BlinkStart	1063444298
8	BlinkEnd	1063448064
8	Feed	1063448144
5	BlinkStart	1063448375
5	BlinkEnd	1063462899
5	NoFeedLowProb	1063462979
2	BlinkStart	1063463210
2	BlinkEnd	1063467791
2	Feed	1063467871
5	BlinkStart	1063468101
5	BlinkEnd	1063492779
5	NoFeedLowProb	1063492860
28	BlinkStart	1063493090
28	BlinkEnd	1063497131
8	Feed	1063497212
5	BlinkStart	1063497442
5	BlinkEnd	1063505286
5	NoFeedLowProb	1063505367
28	BlinkStart	1063505597
28	BlinkEnd	1063530284
2	Feed	1063530365
5	BlinkStart	1063530595
5	BlinkEnd	1063547943
5	NoFeedLowProb	1063548023
28	BlinkStart	1063548254
28	BlinkEnd	1063551665
2	Feed	1063551745
5	BlinkStart	1063551975
5	BlinkEnd	1063574458
5	NoFeedLowProb	1063574538
28	BlinkStart	1063574768
28	BlinkEnd	1063579274
2	Feed	1063579354
5	BlinkStart	1063579584
5	BlinkEnd	1063596118
5	NoFeedLowProb	1063596198
28	BlinkStart	1063596428
28	BlinkEnd	1063601863
2	Feed	1063601943
5	BlinkStart	1063602173
5	BlinkEnd	1063618110
5	NoFeedLowProb	1063618190
28	BlinkStart	1063618420
28	BlinkEnd	1063623388
2	Feed	1063623468
5	BlinkStart	1063623698
5	BlinkEnd	1063642911
5	NoFeedLowProb	1063642991
1	BlinkStart	1063643221
1	BlinkEnd	1063666434
1	NoFeedLowProb	1063666514
4	BlinkStart	1063666744
4	BlinkEnd	1063669777
4	Feed	1063669857
1	BlinkStart	1063670087
1	BlinkEnd	1063680936
1	NoFeedLowProb	1063681016
4	BlinkStart	1063681246
4	BlinkEnd	1063693376
4	Feed	1063693456
1	BlinkStart	1063693687
1	BlinkEnd	1063701458
1	NoFeedLowProb	1063701538
6	BlinkStart	1063701768
6	BlinkEnd	1063705801
6	Feed	1063705881
1	BlinkStart	1063706111
1	BlinkEnd	1063723448
1	NoFeedLowProb	1063723528
4	BlinkStart	1063723758
4	BlinkEnd	1063729070
4	Feed	1063729150
1	BlinkStart	1063729380
1	BlinkEnd	1063737820
1	NoFeedLowProb	1063737900
6	BlinkStart	1063738130
6	BlinkEnd	1063772518
6	Feed	1063772598
1	BlinkStart	1063772828
1	BlinkEnd	1063791098
1	NoFeedLowProb	1063791178
6	BlinkStart	1063791408
6	BlinkEnd	1063794970
6	Feed	1063795050
1	BlinkStart	1063795281
1	BlinkEnd	1063820900
1	NoFeedLowProb	1063820980
46	BlinkStart	1063821210
46	BlinkEnd	1063825185
4	Feed	1063825265
1	BlinkStart	1063825496
1	BlinkEnd	1063834342
1	NoFeedLowProb	1063834422
46	BlinkStart	1063834652
46	BlinkEnd	1063838281
6	Feed	1063838362
1	BlinkStart	1063838593
1	BlinkEnd	1063857136
1	NoFeedLowProb	1063857217
46	BlinkStart	1063857448
46	BlinkEnd	1063861413
6	Feed	1063861493
1	BlinkStart	1063861724
1	BlinkEnd	1063891552
1	NoFeedLowProb	1063891632
46	BlinkStart	1063891863
46	BlinkEnd	1063896105
6	Feed	1063896186
1	BlinkStart	1063896416
1	BlinkEnd	1063913812
1	NoFeedLowProb	1063913892
46	BlinkStart	1063914123
46	BlinkEnd	1063918356
6	Feed	1063918436
1	BlinkStart	1063918666
1	BlinkEnd	1063936003
1	NoFeedLowProb	1063936083
46	BlinkStart	1063936313
46	BlinkEnd	1063943687
6	Feed	1063943767
1	BlinkStart	1063943998
1	BlinkEnd	1063959531
1	NoFeedLowProb	1063959611
5	BlinkStart	1063959841
5	BlinkEnd	1063994758
5	NoFeedLowProb	1063994838
8	BlinkStart	1063995068
8	BlinkEnd	1063998844
8	Feed	1063998925
5	BlinkStart	1063999157
5	BlinkEnd	1064021422
5	NoFeedLowProb	1064021502
8	BlinkStart	1064021733
8	BlinkEnd	1064025102
8	Feed	1064025182
5	BlinkStart	1064025412
5	BlinkEnd	1064040814
5	NoFeedLowProb	1064040894
8	BlinkStart	1064041124
8	BlinkEnd	1064045224
8	Feed	1064045305
5	BlinkStart	1064045535
5	BlinkEnd	1064060125
5	NoFeedLowProb	1064060205
2	BlinkStart	1064060435
2	BlinkEnd	1064064610
2	Feed	1064064690
5	BlinkStart	1064064920
5	BlinkEnd	1064073693
5	NoFeedLowProb	1064073773
2	BlinkStart	1064074003
2	BlinkEnd	1064089809
2	Feed	1064089890
5	BlinkStart	1064090120
5	BlinkEnd	1064098561
5	NoFeedLowProb	1064098641
2	BlinkStart	1064098871
2	BlinkEnd	1064103311
2	Feed	1064103391
5	BlinkStart	1064103621
5	BlinkEnd	1064111125
5	NoFeedLowProb	1064111205
82	BlinkStart	1064111435
82	BlinkEnd	1064115738
8	Feed	1064115818
5	BlinkStart	1064116048
5	BlinkEnd	1064132177
5	NoFeedLowProb	1064132257
82	BlinkStart	1064132487
82	BlinkEnd	1064135589
8	Feed	1064135669
5	BlinkStart	1064135899
5	BlinkEnd	1064157581
5	NoFeedLowProb	1064157661
82	BlinkStart	1064157891
82	BlinkEnd	1064161456
8	Feed	1064161536
5	BlinkStart	1064161767
5	BlinkEnd	1064179248
5	NoFeedLowProb	1064179328
82	BlinkStart	1064179558
82	BlinkEnd	1064186125
8	Feed	1064186205
5	BlinkStart	1064186435
5	BlinkEnd	1064210183
5	NoFeedLowProb	1064210263
82	BlinkStart	1064210494
82	BlinkEnd	1064216068
8	Feed	1064216148
5	BlinkStart	1064216378
5	BlinkEnd	1064250091
5	NoFeedLowProb	1064250171
82	BlinkStart	1064250401
82	BlinkEnd	1064256368
8	Feed	1064256448
5	BlinkStart	1064256678
5	BlinkEnd	1064274549
5	NoFeedLowProb	1064274629
1	BlinkStart	1064274859
1	BlinkEnd	1064336846
1	NoFeedLowProb	1064336926
4	BlinkStart	1064337156
4	BlinkEnd	1064340527
4	Feed	1064340607
1	BlinkStart	1064340837
1	BlinkEnd	1064359445
1	NoFeedLowProb	1064359525
4	BlinkStart	1064359756
4	BlinkEnd	1064366262
4	Feed	1064366343
1	BlinkStart	1064366574
1	BlinkEnd	1064389920
1	NoFeedLowProb	1064390000
6	BlinkStart	1064390230
6	BlinkEnd	1064405432
6	Feed	1064405512
1	BlinkStart	1064405742
1	BlinkEnd	1064415584
1	NoFeedLowProb	1064415664
6	BlinkStart	1064415894
6	BlinkEnd	1064422670
6	Feed	1064422750
1	BlinkStart	1064422980
1	BlinkEnd	1064432105
1	NoFeedLowProb	1064432185
6	BlinkStart	1064432415
6	BlinkEnd	1064439779
6	Feed	1064439859
1	BlinkStart	1064440089
1	BlinkEnd	1064449142
1	NoFeedLowProb	1064449222
4	BlinkStart	1064449452
4	BlinkEnd	1064454694
4	Feed	1064454774
1	BlinkStart	1064455004
1	BlinkEnd	1064475149
1	NoFeedLowProb	1064475230
46	BlinkStart	1064475460
46	BlinkEnd	1064482760
4	Feed	1064482840
1	BlinkStart	1064483070
1	BlinkEnd	1064511568
1	NoFeedLowProb	1064511648
46	BlinkStart	1064511878
46	BlinkEnd	1064518657
4	Feed	1064518737
1	BlinkStart	1064518967
1	BlinkEnd	1064535830
1	NoFeedLowProb	1064535910
46	BlinkStart	1064536141
46	BlinkEnd	1064547667
4	Feed	1064547747
1	BlinkStart	1064547978
1	BlinkEnd	1064566243
1	NoFeedLowProb	1064566323
46	BlinkStart	1064566553
46	BlinkEnd	1064591120
4	Feed	1064591201
1	BlinkStart	1064591431
1	BlinkEnd	1064606416
1	NoFeedLowProb	1064606496
46	BlinkStart	1064606726
46	BlinkEnd	1064617512
4	Feed	1064617592
1	BlinkStart	1064617823
1	BlinkEnd	1064633082
1	NoFeedLowProb	1064633162
46	BlinkStart	1064633392
46	BlinkEnd	1064643177
4	Feed	1064643257
1	BlinkStart	1064643487
1	BlinkEnd	1064682619
1	NoFeedLowProb	1064682699
5	BlinkStart	1064682929
5	BlinkEnd	1064711957
5	NoFeedLowProb	1064712037
2	BlinkStart	1064712269
2	BlinkEnd	1064716507
2	Feed	1064716587
5	BlinkStart	1064716818
5	BlinkEnd	1064725192
5	NoFeedLowProb	1064725272
8	BlinkStart	1064725502
8	BlinkEnd	1064731074
8	Feed	1064731154
5	BlinkStart	1064731384
5	BlinkEnd	1064794576
5	NoFeedLowProb	1064794656
2	BlinkStart	1064794886
2	BlinkEnd	1064799518
2	Feed	1064799598
5	BlinkStart	1064799828
5	BlinkEnd	1064809682
5	NoFeedLowProb	1064809762
2	BlinkStart	1064809993
2	BlinkEnd	1064821909
2	Feed	1064821989
5	BlinkStart	1064822219
5	BlinkEnd	1064832478
5	NoFeedLowProb	1064832558
8	BlinkStart	1064832788
8	BlinkEnd	1064846313
8	Feed	1064846393
5	BlinkStart	1064846623
5	BlinkEnd	1064855667
5	NoFeedLowProb	1064855747
8	BlinkStart	1064855977
8	BlinkEnd	1064865825
8	Feed	1064865905
5	BlinkStart	1064866135
5	BlinkEnd	1064887218
5	NoFeedLowProb	1064887299
28	BlinkStart	1064887529
28	BlinkEnd	1064892895
8	Feed	1064892975
5	BlinkStart	1064893205
5	BlinkEnd	1064910075
5	NoFeedLowProb	1064910156
28	BlinkStart	1064910386
28	BlinkEnd	1064914820
8	Feed	1064914900
5	BlinkStart	1064915130
5	BlinkEnd	1064921837
5	NoFeedLowProb	1064921917
28	BlinkStart	1064922147
28	BlinkEnd	1064976513
8	Feed	1064976593
5	BlinkStart	1064976823
5	BlinkEnd	1064982529
5	NoFeedLowProb	1064982609
28	BlinkStart	1064982839
28	BlinkEnd	1064989156
2	Feed	1064989236
5	BlinkStart	1064989466
5	BlinkEnd	1065011071
5	NoFeedLowProb	1065011151
28	BlinkStart	1065011381
28	BlinkEnd	1065018288
2	Feed	1065018368
5	BlinkStart	1065018598
5	BlinkEnd	1065030989
5	NoFeedLowProb	1065031069
28	BlinkStart	1065031299
28	BlinkEnd	1065038546
2	Feed	1065038626
5	BlinkStart	1065038856
5	BlinkEnd	1065063610
5	NoFeedLowProb	1065063690
1	BlinkStart	1065063920
1	BlinkEnd	1065695193
1	NoFeedLowProb	1065695273
6	BlinkStart	1065695504
6	BlinkEnd	1065710760
6	Feed	1065710840
1	BlinkStart	1065711070
1	BlinkEnd	1065726468
1	NoFeedLowProb	1065726548
6	BlinkStart	1065726778
6	BlinkEnd	1065732350
6	Feed	1065732430
1	BlinkStart	1065732660
1	BlinkEnd	1065741104
1	NoFeedLowProb	1065741184
6	BlinkStart	1065741414
6	BlinkEnd	1065762969
6	Feed	1065763049
1	BlinkStart	1065763279
1	BlinkEnd	1065770586
1	NoFeedLowProb	1065770666
4	BlinkStart	1065770896
4	BlinkEnd	1065775130
4	Feed	1065775210
1	BlinkStart	1065775440
1	BlinkEnd	1065789775
1	NoFeedLowProb	1065789855
4	BlinkStart	1065790085
4	BlinkEnd	1065795989
4	Feed	1065796069
1	BlinkStart	1065796299
1	BlinkEnd	1065806476
1	NoFeedLowProb	1065806556
4	BlinkStart	1065806786
4	BlinkEnd	1065817908
4	Feed	1065817988
1	BlinkStart	1065818220
1	BlinkEnd	1065828334
1	NoFeedLowProb	1065828414
46	BlinkStart	1065828644
46	BlinkEnd	1065863697
4	Feed	1065863778
1	BlinkStart	1065864008
1	BlinkEnd	1065876194
1	NoFeedLowProb	1065876274
46	BlinkStart	1065876505
46	BlinkEnd	1065887691
4	Feed	1065887771
1	BlinkStart	1065888001
1	BlinkEnd	1065907943
1	NoFeedLowProb	1065908023
46	BlinkStart	1065908253
46	BlinkEnd	1065914299
4	Feed	1065914379
1	BlinkStart	1065914609
1	BlinkEnd	1065924517
1	NoFeedLowProb	1065924597
46	BlinkStart	1065924827
46	BlinkEnd	1065932538
4	Feed	1065932618
1	BlinkStart	1065932848
1	BlinkEnd	1065941896
1	NoFeedLowProb	1065941976
46	BlinkStart	1065942207
46	BlinkEnd	1065953195
4	Feed	1065953276
1	BlinkStart	1065953506
1	BlinkEnd	1065963149
1	NoFeedLowProb	1065963229
46	BlinkStart	1065963459
46	BlinkEnd	1065981941
4	Feed	1065982021
1	BlinkStart	1065982251
1	BlinkEnd	1065992169
1	NoFeedLowProb	1065992250
5	BlinkStart	1065992480
5	BlinkEnd	1066087149
5	NoFeedLowProb	1066087229
2	BlinkStart	1066087459
2	BlinkEnd	1066091554
2	Feed	1066091635
5	BlinkStart	1066091866
5	BlinkEnd	1066110405
5	NoFeedLowProb	1066110485
2	BlinkStart	1066110715
2	BlinkEnd	1066115214
2	Feed	1066115294
5	BlinkStart	1066115524
5	BlinkEnd	1066130527
5	NoFeedLowProb	1066130608
8	BlinkStart	1066130838
8	BlinkEnd	1066135538
8	Feed	1066135618
5	BlinkStart	1066135848
5	BlinkEnd	1066161403
5	NoFeedLowProb	1066161484
2	BlinkStart	1066161715
2	BlinkEnd	1066166559
2	Feed	1066166639
5	BlinkStart	1066166869
5	BlinkEnd	1066178179
5	NoFeedLowProb	1066178259
8	BlinkStart	1066178489
8	BlinkEnd	1066186341
8	Feed	1066186421
5	BlinkStart	1066186651
5	BlinkEnd	1066198969
5	NoFeedLowProb	1066199049
