Ver1.2	1022288310	StartFile	4/28/2020	12:50:46 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\042820\SoundData.txt	1022288310
1023660331	Triggered	5	 Modulated Tone	25	2	1023660331
1023681651	Triggered	8	 NoSound	50	2	1023681651
1023690877	Triggered	5	 Modulated Tone	25	2	1023690877
1023695355	Triggered	2	 NoSound	50	2	1023695355
1023710661	Triggered	5	 Modulated Tone	25	2	1023710661
1023714805	Triggered	2	 NoSound	50	2	1023714805
1023730250	Triggered	5	 Modulated Tone	25	2	1023730250
1023734255	Triggered	2	 NoSound	50	2	1023734255
1023747289	Triggered	5	 Modulated Tone	25	2	1023747289
1023751300	Triggered	2	 NoSound	50	2	1023751300
1023763932	Triggered	5	 Modulated Tone	25	2	1023763932
1023770082	Triggered	1	 Modulated Tone	25	2	1023770082
1023773760	Triggered	4	 NoSound	50	2	1023773760
1023783055	Triggered	1	 Modulated Tone	25	2	1023783055
1023787126	Triggered	4	 NoSound	50	2	1023787126
1023795348	Triggered	1	 Modulated Tone	25	2	1023795348
1023799358	Triggered	4	 NoSound	50	2	1023799358
1023807982	Triggered	1	 Modulated Tone	25	2	1023807982
1023812126	Triggered	6	 NoSound	50	2	1023812126
1023820078	Triggered	1	 Modulated Tone	25	2	1023820078
1023830505	Triggered	4	 NoSound	50	2	1023830505
1023838861	Triggered	1	 Modulated Tone	25	2	1023838861
1023843272	Triggered	4	 NoSound	50	2	1023843272
1023850830	Triggered	1	 Modulated Tone	25	2	1023850830
1023856173	Triggered	6	 NoSound	50	2	1023856173
1023862928	Triggered	1	 Modulated Tone	25	2	1023862928
1023868203	Triggered	4	 NoSound	50	2	1023868203
1023879170	Triggered	1	 Modulated Tone	25	2	1023879170
1023883176	Triggered	4	 NoSound	50	2	1023883176
1023891130	Triggered	1	 Modulated Tone	25	2	1023891130
1023895943	Triggered	5	 Modulated Tone	25	2	1023895943
1023899351	Triggered	8	 NoSound	50	2	1023899351
1023906372	Triggered	5	 Modulated Tone	25	2	1023906372
1023918469	Triggered	8	 NoSound	50	2	1023918469
1023927091	Triggered	5	 Modulated Tone	25	2	1023927091
1023932974	Triggered	8	 NoSound	50	2	1023932974
1023938724	Triggered	6	 NoSound	50	2	1023938724
1023945741	Triggered	1	 Modulated Tone	25	2	1023945741
1023952156	Triggered	5	 Modulated Tone	25	2	1023952156
1023955965	Triggered	2	 NoSound	50	2	1023955965
1023971006	Triggered	5	 Modulated Tone	25	2	1023971006
1023974213	Triggered	2	 NoSound	50	2	1023974213
1023989521	Triggered	5	 Modulated Tone	25	2	1023989521
1023993196	Triggered	2	 NoSound	50	2	1023993196
1024010578	Triggered	5	 Modulated Tone	25	2	1024010578
1024014252	Triggered	2	 NoSound	50	2	1024014252
1024029892	Triggered	5	 Modulated Tone	25	2	1024029892
1024033572	Triggered	2	 NoSound	50	2	1024033572
1024051215	Triggered	5	 Modulated Tone	25	2	1024051215
1024055362	Triggered	2	 NoSound	50	2	1024055362
1024068191	Triggered	5	 Modulated Tone	25	2	1024068191
1024079765	Triggered	1	 Modulated Tone	25	2	1024079765
1024083032	Triggered	4	 NoSound	50	2	1024083032
1024091455	Triggered	1	 Modulated Tone	25	2	1024091455
1024125743	Triggered	4	 NoSound	50	2	1024125743
1024133899	Triggered	1	 Modulated Tone	25	2	1024133899
1024137973	Triggered	4	 NoSound	50	2	1024137973
1024145861	Triggered	1	 Modulated Tone	25	2	1024145861
1024150139	Triggered	6	 NoSound	50	2	1024150139
1024162973	Triggered	1	 Modulated Tone	25	2	1024162973
1024167250	Triggered	4	 NoSound	50	2	1024167250
1024174870	Triggered	1	 Modulated Tone	25	2	1024174870
1024179416	Triggered	6	 NoSound	50	2	1024179416
1024197062	Triggered	1	 Modulated Tone	25	2	1024197062
1024201545	Triggered	4	 NoSound	50	2	1024201545
1024210895	Triggered	1	 Modulated Tone	25	2	1024210895
1024216044	Triggered	4	 NoSound	50	2	1024216044
1024227273	Triggered	1	 Modulated Tone	25	2	1024227273
1024231752	Triggered	6	 NoSound	50	2	1024231752
1024249731	Triggered	1	 Modulated Tone	25	2	1024249731
1024256883	Triggered	5	 Modulated Tone	25	2	1024256883
1024260964	Triggered	8	 NoSound	50	2	1024260964
1024274731	Triggered	5	 Modulated Tone	25	2	1024274731
1024278205	Triggered	8	 NoSound	50	2	1024278205
1024294047	Triggered	5	 Modulated Tone	25	2	1024294047
1024297858	Triggered	8	 NoSound	50	2	1024297858
1024311028	Triggered	5	 Modulated Tone	25	2	1024311028
1024314434	Triggered	8	 NoSound	50	2	1024314434
1024330140	Triggered	5	 Modulated Tone	25	2	1024330140
1024334619	Triggered	8	 NoSound	50	2	1024334619
1024348254	Triggered	5	 Modulated Tone	25	2	1024348254
1024351798	Triggered	8	 NoSound	50	2	1024351798
1024366235	Triggered	5	 Modulated Tone	25	2	1024366235
1024369714	Triggered	8	 NoSound	50	2	1024369714
1024383614	Triggered	5	 Modulated Tone	25	2	1024383614
1024387557	Triggered	8	 NoSound	50	2	1024387557
1024400590	Triggered	5	 Modulated Tone	25	2	1024400590
1024404735	Triggered	8	 NoSound	50	2	1024404735
1024420843	Triggered	5	 Modulated Tone	25	2	1024420843
1024439090	Triggered	1	 Modulated Tone	25	2	1024439090
1024442903	Triggered	4	 NoSound	50	2	1024442903
1024451724	Triggered	1	 Modulated Tone	25	2	1024451724
1024462886	Triggered	4	 NoSound	50	2	1024462886
1024474793	Triggered	1	 Modulated Tone	25	2	1024474793
1024479462	Triggered	4	 NoSound	50	2	1024479462
1024488152	Triggered	1	 Modulated Tone	25	2	1024488152
1024493834	Triggered	6	 NoSound	50	2	1024493834
1024501653	Triggered	8	 NoSound	50	2	1024501653
1024507871	Triggered	1	 Modulated Tone	25	2	1024507871
1024522843	Triggered	4	 NoSound	50	2	1024522843
1024533072	Triggered	1	 Modulated Tone	25	2	1024533072
1024540622	Triggered	6	 NoSound	50	2	1024540622
1024547975	Triggered	1	 Modulated Tone	25	2	1024547975
1024553657	Triggered	4	 NoSound	50	2	1024553657
1024562950	Triggered	1	 Modulated Tone	25	2	1024562950
1024568362	Triggered	6	 NoSound	50	2	1024568362
1024575247	Triggered	1	 Modulated Tone	25	2	1024575247
1024584536	Triggered	4	 NoSound	50	2	1024584536
1024594897	Triggered	1	 Modulated Tone	25	2	1024594897
1024604922	Triggered	5	 Modulated Tone	25	2	1024604922
1024609873	Triggered	8	 NoSound	50	2	1024609873
1024620767	Triggered	5	 Modulated Tone	25	2	1024620767
1024624709	Triggered	8	 NoSound	50	2	1024624709
1024643491	Triggered	5	 Modulated Tone	25	2	1024643491
1024647504	Triggered	8	 NoSound	50	2	1024647504
1024662474	Triggered	5	 Modulated Tone	25	2	1024662474
1024667753	Triggered	8	 NoSound	50	2	1024667753
1024681524	Triggered	5	 Modulated Tone	25	2	1024681524
1024705787	Triggered	8	 NoSound	50	2	1024705787
1024718017	Triggered	5	 Modulated Tone	25	2	1024718017
1024722295	Triggered	8	 NoSound	50	2	1024722295
1024735596	Triggered	5	 Modulated Tone	25	2	1024735596
1024739539	Triggered	8	 NoSound	50	2	1024739539
1024754913	Triggered	5	 Modulated Tone	25	2	1024754913
1024760062	Triggered	8	 NoSound	50	2	1024760062
1024773563	Triggered	5	 Modulated Tone	25	2	1024773563
1024789604	Triggered	8	 NoSound	50	2	1024789604
1024802771	Triggered	5	 Modulated Tone	25	2	1024802771
1024812131	Triggered	1	 Modulated Tone	25	2	1024812131
1024816407	Triggered	4	 NoSound	50	2	1024816407
1024826766	Triggered	1	 Modulated Tone	25	2	1024826766
1024831981	Triggered	4	 NoSound	50	2	1024831981
1024843878	Triggered	1	 Modulated Tone	25	2	1024843878
1024847758	Triggered	4	 NoSound	50	2	1024847758
1024860058	Triggered	1	 Modulated Tone	25	2	1024860058
1024865803	Triggered	6	 NoSound	50	2	1024865803
1024884050	Triggered	1	 Modulated Tone	25	2	1024884050
1024890200	Triggered	4	 NoSound	50	2	1024890200
1024901295	Triggered	1	 Modulated Tone	25	2	1024901295
1024908513	Triggered	6	 NoSound	50	2	1024908513
1024928434	Triggered	1	 Modulated Tone	25	2	1024928434
1024932445	Triggered	6	 NoSound	50	2	1024932445
1024942601	Triggered	7	 NoSound	50	2	1024942601
1024950221	Triggered	1	 Modulated Tone	25	2	1024950221
1024954902	Triggered	6	 NoSound	50	2	1024954902
1024971211	Triggered	1	 Modulated Tone	25	2	1024971211
1024975822	Triggered	4	 NoSound	50	2	1024975822
1024984382	Triggered	1	 Modulated Tone	25	2	1024984382
1025041864	Triggered	5	 Modulated Tone	25	2	1025041864
1025046007	Triggered	8	 NoSound	50	2	1025046007
1025062314	Triggered	5	 Modulated Tone	25	2	1025062314
1025066260	Triggered	8	 NoSound	50	2	1025066260
1025079494	Triggered	5	 Modulated Tone	25	2	1025079494
1025083235	Triggered	8	 NoSound	50	2	1025083235
1025097739	Triggered	5	 Modulated Tone	25	2	1025097739
1025102829	Triggered	8	 NoSound	50	2	1025102829
1025119330	Triggered	5	 Modulated Tone	25	2	1025119330
1025124480	Triggered	8	 NoSound	50	2	1025124480
1025136106	Triggered	5	 Modulated Tone	25	2	1025136106
1025140724	Triggered	8	 NoSound	50	2	1025140724
1025160120	Triggered	5	 Modulated Tone	25	2	1025160120
1025165051	Triggered	8	 NoSound	50	2	1025165051
1025180691	Triggered	5	 Modulated Tone	25	2	1025180691
1025185836	Triggered	8	 NoSound	50	2	1025185836
1025201420	Triggered	5	 Modulated Tone	25	2	1025201420
1025205756	Triggered	8	 NoSound	50	2	1025205756
1025220794	Triggered	5	 Modulated Tone	25	2	1025220794
1025239047	Triggered	1	 Modulated Tone	25	2	1025239047
1025243195	Triggered	6	 NoSound	50	2	1025243195
1025265447	Triggered	1	 Modulated Tone	25	2	1025265447
1025269058	Triggered	6	 NoSound	50	2	1025269058
1025293991	Triggered	1	 Modulated Tone	25	2	1025293991
1025297996	Triggered	6	 NoSound	50	2	1025297996
1025315308	Triggered	1	 Modulated Tone	25	2	1025315308
1025319918	Triggered	4	 NoSound	50	2	1025319918
1025332233	Triggered	1	 Modulated Tone	25	2	1025332233
1025336429	Triggered	4	 NoSound	50	2	1025336429
1025347857	Triggered	1	 Modulated Tone	25	2	1025347857
1025353273	Triggered	4	 NoSound	50	2	1025353273
1025365705	Triggered	1	 Modulated Tone	25	2	1025365705
1025370452	Triggered	4	 NoSound	50	2	1025370452
1025381688	Triggered	1	 Modulated Tone	25	2	1025381688
1025387027	Triggered	4	 NoSound	50	2	1025387027
1025399926	Triggered	1	 Modulated Tone	25	2	1025399926
1025404940	Triggered	6	 NoSound	50	2	1025404940
1025418778	Triggered	1	 Modulated Tone	25	2	1025418778
1025450329	Triggered	5	 Modulated Tone	25	2	1025450329
1025453942	Triggered	2	 NoSound	50	2	1025453942
1025468113	Triggered	5	 Modulated Tone	25	2	1025468113
1025472785	Triggered	2	 NoSound	50	2	1025472785
1025489095	Triggered	5	 Modulated Tone	25	2	1025489095
1025492910	Triggered	2	 NoSound	50	2	1025492910
1025508543	Triggered	5	 Modulated Tone	25	2	1025508543
1025526465	Triggered	8	 NoSound	50	2	1025526465
1025536618	Triggered	5	 Modulated Tone	25	2	1025536618
1025587220	Triggered	8	 NoSound	50	2	1025587220
1025600385	Triggered	5	 Modulated Tone	25	2	1025600385
1025645771	Triggered	8	 NoSound	50	2	1025645771
1025654663	Triggered	5	 Modulated Tone	25	2	1025654663
1025666689	Triggered	2	 NoSound	50	2	1025666689
1025683076	Triggered	5	 Modulated Tone	25	2	1025683076
1025687611	Triggered	2	 NoSound	50	2	1025687611
1025704453	Triggered	5	 Modulated Tone	25	2	1025704453
1025708665	Triggered	2	 NoSound	50	2	1025708665
1025725709	Triggered	5	 Modulated Tone	25	2	1025725709
1025744424	Triggered	1	 Modulated Tone	25	2	1025744424
1025748104	Triggered	4	 NoSound	50	2	1025748104
1025777444	Triggered	1	 Modulated Tone	25	2	1025777444
1025783259	Triggered	4	 NoSound	50	2	1025783259
1025807923	Triggered	1	 Modulated Tone	25	2	1025807923
1025813740	Triggered	4	 NoSound	50	2	1025813740
1025828116	Triggered	1	 Modulated Tone	25	2	1025828116
1025832923	Triggered	6	 NoSound	50	2	1025832923
1025845094	Triggered	1	 Modulated Tone	25	2	1025845094
1025854581	Triggered	6	 NoSound	50	2	1025854581
1025872633	Triggered	1	 Modulated Tone	25	2	1025872633
1025882122	Triggered	4	 NoSound	50	2	1025882122
1025898092	Triggered	1	 Modulated Tone	25	2	1025898092
1025904048	Triggered	4	 NoSound	50	2	1025904048
1025917214	Triggered	1	 Modulated Tone	25	2	1025917214
1025922087	Triggered	4	 NoSound	50	2	1025922087
1025936459	Triggered	1	 Modulated Tone	25	2	1025936459
1025941479	Triggered	4	 NoSound	50	2	1025941479
1025956979	Triggered	1	 Modulated Tone	25	2	1025956979
1025968880	Triggered	5	 Modulated Tone	25	2	1025968880
1025973221	Triggered	8	 NoSound	50	2	1025973221
1025989396	Triggered	5	 Modulated Tone	25	2	1025989396
1026018943	Triggered	8	 NoSound	50	2	1026018943
1026031378	Triggered	5	 Modulated Tone	25	2	1026031378
1026064798	Triggered	8	 NoSound	50	2	1026064798
1026079965	Triggered	5	 Modulated Tone	25	2	1026079965
1026086585	Triggered	2	 NoSound	50	2	1026086585
1026102827	Triggered	5	 Modulated Tone	25	2	1026102827
1026107637	Triggered	2	 NoSound	50	2	1026107637
1026124617	Triggered	5	 Modulated Tone	25	2	1026124617
1026128760	Triggered	2	 NoSound	50	2	1026128760
1026144742	Triggered	5	 Modulated Tone	25	2	1026144742
1026149083	Triggered	2	 NoSound	50	2	1026149083
1026166593	Triggered	5	 Modulated Tone	25	2	1026166593
1026185909	Triggered	2	 NoSound	50	2	1026185909
1026203898	Triggered	5	 Modulated Tone	25	2	1026203898
1026208767	Triggered	2	 NoSound	50	2	1026208767
1026226279	Triggered	5	 Modulated Tone	25	2	1026226279
1026387434	Triggered	4	 NoSound	50	2	1026387434
