Ver1.3	653812242	StartFile	3/18/2021	11:06:25 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\031821\SoundData.txt	653812242
654117097	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654117097
654117300	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	654117300
654133540	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654133540
654133743	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	654133743
654146110	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654146110
654146312	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	654146312
654149382	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654149382
654149584	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	654149584
654162882	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654162882
654163084	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	654163084
654178725	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654178725
654181611	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654181611
654181812	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654181812
654192962	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654192962
654193167	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	654193167
654195970	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654195970
654196171	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654196171
654208334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654208334
654208539	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	654208539
654211209	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654211209
654211412	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654211412
654223708	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654223708
654223912	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	654223912
654226917	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654226917
654227120	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654227120
654238881	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654238881
654239085	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	654239085
654241888	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654241888
654242091	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654242091
654253653	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654253653
654253855	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	654253855
654257199	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654257199
654257402	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654257402
654269895	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654269895
654270097	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	654270097
654273706	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654273706
654273908	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	654273908
654286271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654286271
654286472	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	654286472
654299907	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654299907
654300109	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	654300109
654306123	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654306123
654306325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	654306325
654309465	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654309465
654309665	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	654309665
654317753	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654317753
654317954	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	654317954
654332792	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654332792
654335935	Triggered	8,52,53,54,55,56,	 NoSound	40	2	654335935
654343020	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654343020
654343223	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	654343223
654346161	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654346161
654346363	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654346363
654359061	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654359061
654359265	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	654359265
654361868	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654361868
654362072	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654362072
654375572	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654375572
654375775	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	654375775
654378378	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654378378
654378580	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654378580
654391612	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654391612
654391814	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	654391814
654394555	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654394555
654394758	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654394758
654407721	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654407721
654407934	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	654407934
654411264	Triggered	8,52,53,54,55,56,	 NoSound	40	2	654411264
654415074	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654415074
654415276	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	654415276
654418885	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654418885
654419088	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654419088
654431918	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654431918
654432130	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	654432130
654445552	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654445552
654448226	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654448226
654448428	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	654448428
654457050	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654457050
654457251	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	654457251
654460593	Triggered	6,47,48,49,50,51,	 NoSound	40	2	654460593
654460795	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	654460795
654470284	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654470284
654470496	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	654470496
654493211	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654493211
654496753	Triggered	8,52,53,54,55,56,	 NoSound	40	2	654496753
654496956	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	654496956
654508049	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654508049
654508252	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	654508252
654510990	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654510990
654511194	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654511194
654522554	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654522554
654522758	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	654522758
654525432	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654525432
654525634	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654525634
654539132	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654539132
654539336	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	654539336
654542138	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654542138
654542341	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654542341
654555245	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654555245
654555450	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	654555450
654558784	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654558784
654558986	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654558986
654572751	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654572751
654572955	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	654572955
654575760	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654575760
654575963	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654575963
654590331	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654590331
654590532	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	654590532
654593338	Triggered	2,37,38,39,40,41,	 NoSound	40	2	654593338
654593541	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	654593541
654607047	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	654607047
654607248	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	654607248
654621211	Triggered	6,47,48,49,50,51,	 NoSound	40	2	654621211
654626826	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	654626826
654627038	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	654627038
654629767	Triggered	4,42,43,44,45,46,	 NoSound	40	2	654629767
654629969	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	654629969
